attack_surface,attempts_executed,combo_size,concepts,condition_axis,depth,detail,difficulty,final_agent_role,final_cwe_ids,final_test_ids,first_test_ids,fixer_attempts,introduced_test_ids,judge_error,judge_functionality_score,judge_is_secure,judge_overall_risk,judge_security_score,judge_target_cwe_risk,node_id,node_signature_hash,persistent_test_ids,phase,primary_reason,resolved_test_ids,run_index,sast_error,success,syntax_ok_final,target_cwes,total_false_positives,total_issues,total_issues_raw
Storage & Filesystem,1,1,CWE-22,Storage & Filesystem,0,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541869889280,683483fe56c3adf6,,1,success_first_try,,2,False,True,True,CWE-22,0,0,0
Storage & Filesystem,1,1,CWE-287,Storage & Filesystem,0,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541871626464,2aea3b7daf823322,,1,success_first_try,,1,False,True,True,CWE-287,0,0,0
Data Exchange & External Services,2,1,CWE-79,Data Exchange & External Services,0,,unknown,security_fixer,,,bandit:B104,1,,,1.0,True,0.0,1.0,0.0,140541869895712,0199b8714cb2f5fe,,1,success_after_fixer,bandit:B104,1,False,True,True,CWE-79,0,0,0
Data Exchange & External Services,1,1,CWE-89,Data Exchange & External Services,0,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541872250496,e3c2db0e81df8a06,,1,success_first_try,,1,False,True,True,CWE-89,0,0,0
Data Exchange & External Services,1,1,CWE-22,Data Exchange & External Services,0,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541871630304,683483fe56c3adf6,,1,success_first_try,,1,False,True,True,CWE-22,0,0,0
Data Exchange & External Services,2,1,CWE-502,Data Exchange & External Services,0,,unknown,security_fixer,,,bandit:B314,1,,,1.0,True,0.0,1.0,0.0,140541871230704,fbec3b3e49581fdf,,1,success_after_fixer,bandit:B314,1,False,True,True,CWE-502,0,0,0
Execution Environment & Infrastructure,2,2,CWE-20|CWE-78,Execution Environment & Infrastructure,1,,unknown,security_fixer,,,bandit:B602,1,,,1.0,True,0.0,1.0,0.0,140541872245408,1cda86f2609cda98,,1,success_after_fixer,bandit:B602,1,False,True,True,CWE-20|CWE-78,0,0,0
User Inputs & Data,1,2,CWE-20|CWE-78,User Inputs & Data,1,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541874519504,1cda86f2609cda98,,1,success_first_try,,1,False,True,True,CWE-20|CWE-78,0,0,0
Storage & Filesystem,2,2,CWE-20|CWE-78,Storage & Filesystem,1,,unknown,security_fixer,,,bandit:B108,1,,,1.0,True,0.0,1.0,0.0,140541871232528,1cda86f2609cda98,,1,success_after_fixer,bandit:B108,1,False,True,True,CWE-20|CWE-78,0,0,0
Execution Environment & Infrastructure,3,1,CWE-89,Execution Environment & Infrastructure,1,"test_id=bandit:B605 | cwe_id=CWE-78 | severity=HIGH | confidence=HIGH | line=19 | desc=Starting a process with a shell, possible injection detected, security issue.",unknown,security_fixer,CWE-78,bandit:B605,bandit:B605,2,,,1.0,False,1.0,0.0,1.0,140541873576544,93a5253dea22368b,bandit:B605,1,unresolved_off_target_findings,,1,False,False,True,CWE-89,0,1,1
Execution Environment & Infrastructure,1,1,CWE-89,Execution Environment & Infrastructure,1,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541873576544,93a5253dea22368b,,1,success_first_try,,2,False,True,True,CWE-89,0,0,0
Data Exchange & External Services,1,1,CWE-89,Data Exchange & External Services,1,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541872250448,93a5253dea22368b,,1,success_first_try,,1,False,True,True,CWE-89,0,0,0
Data Exchange & External Services,3,1,CWE-89,Data Exchange & External Services,2,,unknown,security_fixer,,,bandit:B201|codeql:py/path-injection,2,,,1.0,True,0.0,1.0,0.0,140541872250400,dc6cf01e4ec0197f,,1,success_after_fixer,bandit:B201|codeql:py/path-injection,1,False,True,True,CWE-89,0,0,0
Storage & Filesystem,1,2,CWE-22|CWE-89,Storage & Filesystem,3,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541872250352,755bd9da9b4b9097,,1,success_first_try,,1,False,True,True,CWE-22|CWE-89,0,0,0
Data Exchange & External Services,1,2,CWE-22|CWE-89,Data Exchange & External Services,4,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541872254288,63495cd67f717523,,1,success_first_try,,1,False,True,True,CWE-22|CWE-89,0,0,0
Data Exchange & External Services,3,2,CWE-22|CWE-89,Data Exchange & External Services,5,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=10 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22,codeql:py/path-injection,bandit:B201|codeql:py/path-injection,2,,,1.0,False,1.0,0.0,1.0,140541872254336,b33ebdc6df4124fc,codeql:py/path-injection,1,unresolved_target_findings,bandit:B201,1,False,False,True,CWE-22|CWE-89,0,1,1
Data Exchange & External Services,1,2,CWE-22|CWE-89,Data Exchange & External Services,5,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541872254336,b33ebdc6df4124fc,,1,success_first_try,,2,False,True,True,CWE-22|CWE-89,0,0,0
User Inputs & Data,1,2,CWE-20|CWE-78,User Inputs & Data,2,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541872245504,adb913394c03999b,,1,success_first_try,,1,False,True,True,CWE-20|CWE-78,0,0,0
Authentication & Access Control,2,2,CWE-20|CWE-78,Authentication & Access Control,3,,unknown,security_fixer,,,bandit:B201,1,,,1.0,True,0.0,1.0,0.0,140541872245552,d01dc74da81b394a,,1,success_after_fixer,bandit:B201,1,False,True,True,CWE-20|CWE-78,0,0,0
Storage & Filesystem,1,2,CWE-20|CWE-78,Storage & Filesystem,4,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541872245600,98387bb757279525,,1,success_first_try,,1,False,True,True,CWE-20|CWE-78,0,0,0
Data Exchange & External Services,1,2,CWE-20|CWE-78,Data Exchange & External Services,5,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541872245648,f0344788c94371c8,,1,success_first_try,,1,False,True,True,CWE-20|CWE-78,0,0,0
Data Exchange & External Services,1,2,CWE-20|CWE-78,Data Exchange & External Services,6,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541872245696,80ccf00b908490c3,,1,success_first_try,,1,False,True,True,CWE-20|CWE-78,0,0,0
Execution Environment & Infrastructure,1,1,CWE-79,Execution Environment & Infrastructure,1,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541873307088,224c8f91b062d3af,,1,success_first_try,,1,False,True,True,CWE-79,0,0,0
User Inputs & Data,1,1,CWE-79,User Inputs & Data,2,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541873307136,2944a2778f217d66,,1,success_first_try,,1,False,True,True,CWE-79,0,0,0
Authentication & Access Control,1,1,CWE-79,Authentication & Access Control,3,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541873307184,a3b67af444d07166,,1,success_first_try,,1,False,True,True,CWE-79,0,0,0
Storage & Filesystem,3,1,CWE-79,Storage & Filesystem,4,"test_id=bandit:B201 | cwe_id=CWE-94 | severity=HIGH | confidence=HIGH | line=35 | desc=A Flask app appears to be run with debug=True, which exposes the Werkzeug debugger and allows the execution of arbitrary code.",unknown,security_fixer,CWE-94,bandit:B201,bandit:B201|codeql:py/path-injection,2,,,1.0,False,1.0,0.0,1.0,140541873307232,206cef521df1db54,bandit:B201,1,unresolved_off_target_findings,codeql:py/path-injection,1,False,False,True,CWE-79,0,1,2
Storage & Filesystem,1,1,CWE-79,Storage & Filesystem,4,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541873307232,206cef521df1db54,,1,success_first_try,,2,False,True,True,CWE-79,0,0,0
Data Exchange & External Services,1,2,CWE-20|CWE-78,Data Exchange & External Services,2,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541871232480,adb913394c03999b,,1,success_first_try,,1,False,True,True,CWE-20|CWE-78,0,0,0
Data Exchange & External Services,3,2,CWE-20|CWE-78,Data Exchange & External Services,3,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=42 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22,codeql:py/path-injection,,2,,,1.0,False,1.0,0.0,1.0,140541871232432,d01dc74da81b394a,,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-78,0,1,1
Data Exchange & External Services,1,2,CWE-20|CWE-78,Data Exchange & External Services,3,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541871232432,d01dc74da81b394a,,1,success_first_try,,2,False,True,True,CWE-20|CWE-78,0,0,0
Execution Environment & Infrastructure,2,1,CWE-22,Execution Environment & Infrastructure,1,,unknown,security_fixer,,,bandit:B201,1,,,1.0,True,0.0,1.0,0.0,140541874444272,55a4948cd20945c9,,1,success_after_fixer,bandit:B201,1,False,True,True,CWE-22,0,0,0
Web Outputs & Rendering,1,2,CWE-22|CWE-502,Web Outputs & Rendering,2,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541874443840,4ab635edfe622f61,,1,success_first_try,,1,False,True,True,CWE-22|CWE-502,0,0,0
Storage & Filesystem,3,4,CWE-20|CWE-22|CWE-502|CWE-78,Storage & Filesystem,3,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=16 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22,codeql:py/path-injection,bandit:B201|codeql:py/path-injection,2,,,1.0,False,1.0,0.0,1.0,140541874443984,4bf55c849efc2445,codeql:py/path-injection,1,unresolved_target_findings,bandit:B201,1,False,False,True,CWE-20|CWE-22|CWE-502|CWE-78,0,1,1
Storage & Filesystem,2,4,CWE-20|CWE-22|CWE-502|CWE-78,Storage & Filesystem,3,,unknown,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,140541874443984,4bf55c849efc2445,,1,success_after_fixer,,2,False,True,True,CWE-20|CWE-22|CWE-502|CWE-78,0,0,0
Data Exchange & External Services,1,1,CWE-502,Data Exchange & External Services,1,,unknown,problem_solver,,,,0,,Failed to parse judge JSON.,,,,,,140541871230656,2aff12222c49a03e,,1,success_first_try,,1,False,True,True,CWE-502,0,0,0
Data Exchange & External Services,1,1,CWE-502,Data Exchange & External Services,2,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541871230608,0befa23ae41e2ce6,,1,success_first_try,,1,False,True,True,CWE-502,0,0,0
Storage & Filesystem,3,3,CWE-20|CWE-502|CWE-78,Storage & Filesystem,3,test_id=bandit:B102 | cwe_id=CWE-78 | severity=MEDIUM | confidence=HIGH | line=56 | desc=Use of exec detected.,unknown,security_fixer,CWE-209|CWE-22|CWE-78|CWE-79|CWE-94,bandit:B102|bandit:B201|codeql:py/path-injection|codeql:py/reflective-xss|codeql:py/stack-trace-exposure|semgrep:prismvul.python.exec,bandit:B102|bandit:B201|codeql:py/path-injection|codeql:py/stack-trace-exposure|semgrep:prismvul.python.exec,2,codeql:py/reflective-xss,,1.0,False,1.0,0.0,1.0,140541871230560,3d058bc36fb0fed1,bandit:B102|bandit:B201|codeql:py/path-injection|codeql:py/stack-trace-exposure|semgrep:prismvul.python.exec,1,unresolved_target_findings,,1,False,False,True,CWE-20|CWE-502|CWE-78,0,8,9
Authentication & Access Control,2,2,CWE-20|CWE-78,Authentication & Access Control,2,,unknown,security_fixer,,,bandit:B201,1,,,1.0,True,0.0,1.0,0.0,140541874519168,adb913394c03999b,,1,success_after_fixer,bandit:B201,1,False,True,True,CWE-20|CWE-78,0,0,0
Storage & Filesystem,3,2,CWE-20|CWE-78,Storage & Filesystem,3,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=13 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22,codeql:py/path-injection,codeql:py/path-injection,2,,,1.0,False,1.0,0.0,1.0,140541874518496,d01dc74da81b394a,codeql:py/path-injection,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-78,0,1,1
Storage & Filesystem,3,2,CWE-20|CWE-78,Storage & Filesystem,3,,unknown,security_fixer,,,codeql:py/path-injection,2,,,1.0,True,0.0,1.0,0.0,140541874518496,d01dc74da81b394a,,1,success_after_fixer,codeql:py/path-injection,2,False,True,True,CWE-20|CWE-78,0,0,0
Data Exchange & External Services,1,1,CWE-79,Data Exchange & External Services,1,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541869895760,224c8f91b062d3af,,1,success_first_try,,1,False,True,True,CWE-79,0,0,0
Data Exchange & External Services,1,1,CWE-79,Data Exchange & External Services,2,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541869895808,2944a2778f217d66,,1,success_first_try,,1,False,True,True,CWE-79,0,0,0
Data Exchange & External Services,2,1,CWE-79,Data Exchange & External Services,3,,unknown,security_fixer,,,bandit:B201,1,,,1.0,True,0.0,1.0,0.0,140541869895856,a3b67af444d07166,,1,success_after_fixer,bandit:B201,1,False,True,True,CWE-79,0,0,0
Data Exchange & External Services,2,1,CWE-79,Data Exchange & External Services,4,,unknown,security_fixer,,,bandit:B201,1,,,1.0,True,0.0,1.0,0.0,140541869895904,206cef521df1db54,,1,success_after_fixer,bandit:B201,1,False,True,True,CWE-79,0,0,0
Data Exchange & External Services,1,1,CWE-79,Data Exchange & External Services,5,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541869895952,4a449dcdaf0373ed,,1,success_first_try,,1,False,True,True,CWE-79,0,0,0
Data Exchange & External Services,2,1,CWE-79,Data Exchange & External Services,6,,unknown,security_fixer,,,bandit:B201,1,,,1.0,True,0.0,1.0,0.0,140541869896000,d7b236a34099a742,,1,success_after_fixer,bandit:B201,1,False,True,True,CWE-79,0,0,0
User Inputs & Data,3,2,CWE-502|CWE-79,User Inputs & Data,1,,unknown,security_fixer,,,bandit:B301|codeql:py/path-injection|codeql:py/stack-trace-exposure|codeql:py/weak-sensitive-data-hashing,2,,,1.0,False,1.0,0.0,1.0,140541872570240,7c46f2f437b138d4,,1,syntax_error,bandit:B301|codeql:py/path-injection|codeql:py/stack-trace-exposure|codeql:py/weak-sensitive-data-hashing,1,False,False,False,CWE-502|CWE-79,,0,
User Inputs & Data,3,2,CWE-502|CWE-79,User Inputs & Data,1,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=38 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22,codeql:py/path-injection,codeql:py/path-injection,2,,,1.0,False,1.0,0.0,1.0,140541872570240,7c46f2f437b138d4,codeql:py/path-injection,1,unresolved_off_target_findings,,2,False,False,True,CWE-502|CWE-79,0,1,1
Execution Environment & Infrastructure,1,1,CWE-287,Execution Environment & Infrastructure,1,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541873585520,6f5fd9717c577cc0,,1,success_first_try,,1,False,True,True,CWE-287,0,0,0
User Inputs & Data,1,1,CWE-287,User Inputs & Data,2,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541873585568,22f4274505bdcdcf,,1,success_first_try,,1,False,True,True,CWE-287,0,0,0
Authentication & Access Control,2,1,CWE-287,Authentication & Access Control,3,,unknown,security_fixer,,,codeql:py/weak-sensitive-data-hashing,1,,,1.0,True,0.0,1.0,0.0,140541873585616,82e99ff729384671,,1,success_after_fixer,codeql:py/weak-sensitive-data-hashing,1,False,True,True,CWE-287,0,0,0
Storage & Filesystem,3,1,CWE-287,Storage & Filesystem,4,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=13 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22,codeql:py/path-injection,codeql:py/path-injection,2,,,1.0,False,1.0,0.0,1.0,140541873585664,8b3da2c741f460f5,codeql:py/path-injection,1,unresolved_off_target_findings,,1,False,False,True,CWE-287,0,1,1
Storage & Filesystem,2,1,CWE-89,Storage & Filesystem,1,,unknown,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,140541870860928,93a5253dea22368b,,1,success_after_fixer,,1,False,True,True,CWE-89,0,0,0
Data Exchange & External Services,2,1,CWE-89,Data Exchange & External Services,2,,unknown,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,140541870860880,dc6cf01e4ec0197f,,1,success_after_fixer,,1,False,True,True,CWE-89,0,0,0
Storage & Filesystem,3,2,CWE-287|CWE-89,Storage & Filesystem,3,"test_id=bandit:B201 | cwe_id=CWE-94 | severity=HIGH | confidence=HIGH | line=55 | desc=A Flask app appears to be run with debug=True, which exposes the Werkzeug debugger and allows the execution of arbitrary code.",unknown,security_fixer,CWE-22|CWE-94,bandit:B201|codeql:py/path-injection,bandit:B201|codeql:py/path-injection,2,,,1.0,False,1.0,0.0,1.0,140541870860832,082177fdf9cc04da,bandit:B201|codeql:py/path-injection,1,unresolved_off_target_findings,,1,False,False,True,CWE-287|CWE-89,0,3,4
Storage & Filesystem,3,2,CWE-287|CWE-89,Storage & Filesystem,3,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=38 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22,codeql:py/path-injection,codeql:py/path-injection,2,,,1.0,False,1.0,0.0,1.0,140541870860832,082177fdf9cc04da,codeql:py/path-injection,1,unresolved_off_target_findings,,2,False,False,True,CWE-287|CWE-89,0,1,1
Storage & Filesystem,3,2,CWE-287|CWE-89,Storage & Filesystem,1,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=31 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22,codeql:py/path-injection,,2,,,1.0,False,1.0,0.0,1.0,140541873576688,52424594229470c1,,1,unresolved_off_target_findings,,1,False,False,True,CWE-287|CWE-89,0,1,1
Storage & Filesystem,3,1,CWE-22,Storage & Filesystem,1,,unknown,security_fixer,,,,2,,,,,,,,140541874440048,55a4948cd20945c9,,1,syntax_error,,1,False,False,False,CWE-22,,0,
Authentication & Access Control,1,3,CWE-20|CWE-22|CWE-78,Authentication & Access Control,2,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541874439712,b741ebb38e70b3ca,,1,success_first_try,,1,False,True,True,CWE-20|CWE-22|CWE-78,0,0,0
Storage & Filesystem,3,3,CWE-20|CWE-22|CWE-78,Storage & Filesystem,3,"test_id=bandit:B201 | cwe_id=CWE-94 | severity=HIGH | confidence=HIGH | line=68 | desc=A Flask app appears to be run with debug=True, which exposes the Werkzeug debugger and allows the execution of arbitrary code.",unknown,security_fixer,CWE-94,bandit:B201,bandit:B201|codeql:py/path-injection,2,,,1.0,False,1.0,0.0,1.0,140541874443504,a7daf8d5f94ab3bf,bandit:B201,1,unresolved_off_target_findings,codeql:py/path-injection,1,False,False,True,CWE-20|CWE-22|CWE-78,0,1,2
Storage & Filesystem,2,3,CWE-20|CWE-22|CWE-78,Storage & Filesystem,3,,unknown,security_fixer,,,bandit:B201,1,,,1.0,True,0.0,1.0,0.0,140541874443504,a7daf8d5f94ab3bf,,1,success_after_fixer,bandit:B201,2,False,True,True,CWE-20|CWE-22|CWE-78,0,0,0
Authentication & Access Control,1,1,CWE-502,Authentication & Access Control,1,,unknown,problem_solver,,,,0,,,,,,,,140541874512256,2aff12222c49a03e,,1,syntax_error,,1,False,False,False,CWE-502,,0,
Storage & Filesystem,2,1,CWE-502,Storage & Filesystem,2,,unknown,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,140541874512448,0befa23ae41e2ce6,,1,success_after_fixer,,1,False,True,True,CWE-502,0,0,0
Data Exchange & External Services,1,1,CWE-502,Data Exchange & External Services,3,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,140541874512640,32a3f86d076137c9,,1,success_first_try,,1,False,True,True,CWE-502,0,0,0
Storage & Filesystem,2,2,CWE-502|CWE-79,Storage & Filesystem,4,,unknown,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,140541874512208,3810198a047198da,,1,success_after_fixer,,1,False,True,True,CWE-502|CWE-79,0,0,0
Authentication & Access Control,2,2,CWE-502|CWE-79,Authentication & Access Control,5,,unknown,security_fixer,,,bandit:B104|bandit:B201,1,,,1.0,True,0.0,1.0,0.0,140541874512352,fecbe87ef729c64b,,1,success_after_fixer,bandit:B104|bandit:B201,1,False,True,True,CWE-502|CWE-79,0,0,0
Storage & Filesystem,3,2,CWE-502|CWE-79,Storage & Filesystem,6,,unknown,security_fixer,,,,2,,,,,,,,140541874512496,904c180fa24ebf52,,1,syntax_error,,1,False,False,False,CWE-502|CWE-79,,0,
Authentication & Access Control,2,1,CWE-79,Authentication & Access Control,1,"test_id=codeql:py/weak-sensitive-data-hashing | cwe_id=CWE-327 | severity=MEDIUM | confidence=HIGH | line=84 | desc=[Sensitive data (password)](1) is used in a hashing algorithm (BLAKE2B) that is insecure for password hashing, since it is not a computation...",unknown,security_fixer,CWE-327,codeql:py/weak-sensitive-data-hashing,codeql:py/weak-sensitive-data-hashing,1,,,1.0,False,1.0,0.0,1.0,140541872554304,224c8f91b062d3af,codeql:py/weak-sensitive-data-hashing,1,unresolved_off_target_findings,,1,False,False,True,CWE-79,0,1,1
Storage & Filesystem,2,1,CWE-79,Storage & Filesystem,2,,unknown,security_fixer,,,bandit:B201,1,,,1.0,True,0.0,1.0,0.0,140541872554352,2944a2778f217d66,,1,success_after_fixer,bandit:B201,1,False,True,True,CWE-79,0,0,0
Data Exchange & External Services,3,1,CWE-79,Data Exchange & External Services,3,,unknown,security_fixer,,,bandit:B201|codeql:py/clear-text-logging-sensitive-data,2,,,1.0,True,0.0,1.0,0.0,140541872554400,a3b67af444d07166,,1,success_after_fixer,bandit:B201|codeql:py/clear-text-logging-sensitive-data,1,False,True,True,CWE-79,0,0,0
Data Exchange & External Services,2,1,CWE-79,Data Exchange & External Services,4,,unknown,security_fixer,,,codeql:py/weak-sensitive-data-hashing,1,,,1.0,True,0.0,1.0,0.0,140541872554448,206cef521df1db54,,1,success_after_fixer,codeql:py/weak-sensitive-data-hashing,1,False,True,True,CWE-79,0,0,0
Data Exchange & External Services,2,1,CWE-79,Data Exchange & External Services,5,,unknown,security_fixer,,,bandit:B201,1,,,1.0,True,0.0,1.0,0.0,140541872554496,4a449dcdaf0373ed,,1,success_after_fixer,bandit:B201,1,False,True,True,CWE-79,0,0,0
Data Exchange & External Services,2,1,CWE-79,Data Exchange & External Services,6,,unknown,security_fixer,,,bandit:B201,1,,,1.0,True,0.0,1.0,0.0,140541872554544,d7b236a34099a742,,1,success_after_fixer,bandit:B201,1,False,True,True,CWE-79,0,0,0
