anchor_type,anchor_value,code_failure_pattern_label,dominant_attack_surface,dominant_target_cwe,group_failure_share,group_support,overall_failure_share,overall_support,pattern_id,primary_reason,specificity_lift,summary,target_cwe
sast_test,codeql:py/clear-text-storage-sensitive-data,Off-target findings introduced via codeql:py/clear-text-storage-sensitive-data,Data Exchange & External Services,CWE-287,0.1,1,0.024390243902439025,1,unresolved_off_target_findings::sast_test:codeql:py/clear-text-storage-sensitive-data,unresolved_off_target_findings,4.1,Off-target findings introduced via codeql:py/clear-text-storage-sensitive-data appeared in 1/10 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-287`. Most recurrent unresolved SAST test: `codeql:py/clear-text-storage-sensitive-data`. Most recurrent unresolved final CWE: `CWE-312`.,CWE-287
sast_test,codeql:py/url-redirection,Off-target findings introduced via codeql:py/url-redirection,User Inputs & Data,CWE-287,0.1,1,0.024390243902439025,1,unresolved_off_target_findings::sast_test:codeql:py/url-redirection,unresolved_off_target_findings,4.1,Off-target findings introduced via codeql:py/url-redirection appeared in 1/10 failed runs and was most common on `User Inputs & Data` while targeting `CWE-287`. Most recurrent unresolved SAST test: `codeql:py/url-redirection`. Most recurrent unresolved final CWE: `CWE-601`.,CWE-287
sast_test,codeql:py/path-injection,Off-target findings introduced via codeql:py/path-injection,Storage & Filesystem,CWE-287,0.4,4,0.21951219512195122,9,unresolved_off_target_findings::sast_test:codeql:py/path-injection,unresolved_off_target_findings,1.8222222222222224,Off-target findings introduced via codeql:py/path-injection appeared in 4/10 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-287`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-287
sast_test,bandit:B201,Off-target findings introduced via bandit:B201,Storage & Filesystem,CWE-287,0.2,2,0.14634146341463414,6,unresolved_off_target_findings::sast_test:bandit:B201,unresolved_off_target_findings,1.366666666666667,Off-target findings introduced via bandit:B201 appeared in 2/10 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-287`. Most recurrent unresolved SAST test: `bandit:B201`. Most recurrent unresolved final CWE: `CWE-94`.,CWE-287
generic,,Syntax errors in generated code,Authentication & Access Control,CWE-287,0.2,2,0.17073170731707318,7,syntax_error,syntax_error,1.1714285714285715,Syntax errors in generated code appeared in 2/10 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-287`.,CWE-287
sast_test,bandit:B102,Persistent target findings on bandit:B102,Storage & Filesystem,CWE-20,0.07142857142857142,1,0.024390243902439025,1,unresolved_target_findings::sast_test:bandit:B102,unresolved_target_findings,2.9285714285714284,Persistent target findings on bandit:B102 appeared in 1/14 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B102`. Most recurrent unresolved final CWE: `CWE-209`.,CWE-502
sast_test,codeql:py/url-redirection,Off-target findings introduced via codeql:py/url-redirection,User Inputs & Data,CWE-287,0.07142857142857142,1,0.024390243902439025,1,unresolved_off_target_findings::sast_test:codeql:py/url-redirection,unresolved_off_target_findings,2.9285714285714284,Off-target findings introduced via codeql:py/url-redirection appeared in 1/14 failed runs and was most common on `User Inputs & Data` while targeting `CWE-287`. Most recurrent unresolved SAST test: `codeql:py/url-redirection`. Most recurrent unresolved final CWE: `CWE-601`.,CWE-502
generic,,Syntax errors in generated code,Authentication & Access Control,CWE-502,0.35714285714285715,5,0.17073170731707318,7,syntax_error,syntax_error,2.0918367346938775,Syntax errors in generated code appeared in 5/14 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-502`.,CWE-502
sast_test,codeql:py/path-injection,Persistent target findings on codeql:py/path-injection,Storage & Filesystem,CWE-20,0.14285714285714285,2,0.0975609756097561,4,unresolved_target_findings::sast_test:codeql:py/path-injection,unresolved_target_findings,1.4642857142857142,Persistent target findings on codeql:py/path-injection appeared in 2/14 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-502
sast_test,codeql:py/path-injection,Off-target findings introduced via codeql:py/path-injection,Storage & Filesystem,CWE-502,0.2857142857142857,4,0.21951219512195122,9,unresolved_off_target_findings::sast_test:codeql:py/path-injection,unresolved_off_target_findings,1.3015873015873014,Off-target findings introduced via codeql:py/path-injection appeared in 4/14 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-502`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-502
sast_test,bandit:B102,Persistent target findings on bandit:B102,Storage & Filesystem,CWE-20,0.06666666666666667,1,0.024390243902439025,1,unresolved_target_findings::sast_test:bandit:B102,unresolved_target_findings,2.7333333333333334,Persistent target findings on bandit:B102 appeared in 1/15 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B102`. Most recurrent unresolved final CWE: `CWE-209`.,CWE-78
sast_test,bandit:B310,Persistent target findings on bandit:B310,Data Exchange & External Services,CWE-20,0.06666666666666667,1,0.024390243902439025,1,unresolved_target_findings::sast_test:bandit:B310,unresolved_target_findings,2.7333333333333334,Persistent target findings on bandit:B310 appeared in 1/15 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B310`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-78
sast_test,bandit:B201,Persistent target findings on bandit:B201,Data Exchange & External Services,CWE-20,0.06666666666666667,1,0.024390243902439025,1,unresolved_target_findings::sast_test:bandit:B201,unresolved_target_findings,2.7333333333333334,Persistent target findings on bandit:B201 appeared in 1/15 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B201`. Most recurrent unresolved final CWE: `CWE-20`.,CWE-78
sast_test,codeql:py/stack-trace-exposure,Off-target findings introduced via codeql:py/stack-trace-exposure,Data Exchange & External Services,CWE-20,0.06666666666666667,1,0.024390243902439025,1,unresolved_off_target_findings::sast_test:codeql:py/stack-trace-exposure,unresolved_off_target_findings,2.7333333333333334,Off-target findings introduced via codeql:py/stack-trace-exposure appeared in 1/15 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/stack-trace-exposure`. Most recurrent unresolved final CWE: `CWE-209`.,CWE-78
sast_test,bandit:B201,Off-target findings introduced via bandit:B201,Data Exchange & External Services,CWE-20,0.2,3,0.14634146341463414,6,unresolved_off_target_findings::sast_test:bandit:B201,unresolved_off_target_findings,1.366666666666667,Off-target findings introduced via bandit:B201 appeared in 3/15 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B201`. Most recurrent unresolved final CWE: `CWE-94`.,CWE-78
sast_test,codeql:py/weak-sensitive-data-hashing,Off-target findings introduced via codeql:py/weak-sensitive-data-hashing,Authentication & Access Control,CWE-79,0.09090909090909091,1,0.024390243902439025,1,unresolved_off_target_findings::sast_test:codeql:py/weak-sensitive-data-hashing,unresolved_off_target_findings,3.727272727272727,Off-target findings introduced via codeql:py/weak-sensitive-data-hashing appeared in 1/11 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-79`. Most recurrent unresolved SAST test: `codeql:py/weak-sensitive-data-hashing`. Most recurrent unresolved final CWE: `CWE-327`.,CWE-79
sast_test,bandit:B104,Off-target findings introduced via bandit:B104,Data Exchange & External Services,CWE-79,0.09090909090909091,1,0.024390243902439025,1,unresolved_off_target_findings::sast_test:bandit:B104,unresolved_off_target_findings,3.727272727272727,Off-target findings introduced via bandit:B104 appeared in 1/11 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-79`. Most recurrent unresolved SAST test: `bandit:B104`. Most recurrent unresolved final CWE: `CWE-605`.,CWE-79
sast_test,bandit:B310,Persistent target findings on bandit:B310,Data Exchange & External Services,CWE-20,0.09090909090909091,1,0.024390243902439025,1,unresolved_target_findings::sast_test:bandit:B310,unresolved_target_findings,3.727272727272727,Persistent target findings on bandit:B310 appeared in 1/11 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B310`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-79
sast_test,bandit:B201,Persistent target findings on bandit:B201,Data Exchange & External Services,CWE-20,0.09090909090909091,1,0.024390243902439025,1,unresolved_target_findings::sast_test:bandit:B201,unresolved_target_findings,3.727272727272727,Persistent target findings on bandit:B201 appeared in 1/11 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B201`. Most recurrent unresolved final CWE: `CWE-20`.,CWE-79
sast_test,codeql:py/stack-trace-exposure,Off-target findings introduced via codeql:py/stack-trace-exposure,Data Exchange & External Services,CWE-20,0.09090909090909091,1,0.024390243902439025,1,unresolved_off_target_findings::sast_test:codeql:py/stack-trace-exposure,unresolved_off_target_findings,3.727272727272727,Off-target findings introduced via codeql:py/stack-trace-exposure appeared in 1/11 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/stack-trace-exposure`. Most recurrent unresolved final CWE: `CWE-209`.,CWE-79
sast_test,bandit:B605,Off-target findings introduced via bandit:B605,Execution Environment & Infrastructure,CWE-89,0.07692307692307693,1,0.024390243902439025,1,unresolved_off_target_findings::sast_test:bandit:B605,unresolved_off_target_findings,3.1538461538461537,Off-target findings introduced via bandit:B605 appeared in 1/13 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-89`. Most recurrent unresolved SAST test: `bandit:B605`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-89
sast_test,codeql:py/url-redirection,Off-target findings introduced via codeql:py/url-redirection,User Inputs & Data,CWE-287,0.07692307692307693,1,0.024390243902439025,1,unresolved_off_target_findings::sast_test:codeql:py/url-redirection,unresolved_off_target_findings,3.1538461538461537,Off-target findings introduced via codeql:py/url-redirection appeared in 1/13 failed runs and was most common on `User Inputs & Data` while targeting `CWE-287`. Most recurrent unresolved SAST test: `codeql:py/url-redirection`. Most recurrent unresolved final CWE: `CWE-601`.,CWE-89
sast_test,codeql:py/clear-text-logging-sensitive-data,Off-target findings introduced via codeql:py/clear-text-logging-sensitive-data,Data Exchange & External Services,CWE-22,0.07692307692307693,1,0.024390243902439025,1,unresolved_off_target_findings::sast_test:codeql:py/clear-text-logging-sensitive-data,unresolved_off_target_findings,3.1538461538461537,Off-target findings introduced via codeql:py/clear-text-logging-sensitive-data appeared in 1/13 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-22`. Most recurrent unresolved SAST test: `codeql:py/clear-text-logging-sensitive-data`. Most recurrent unresolved final CWE: `CWE-312`.,CWE-89
sast_test,codeql:py/path-injection,Persistent target findings on codeql:py/path-injection,Data Exchange & External Services,CWE-22,0.15384615384615385,2,0.0975609756097561,4,unresolved_target_findings::sast_test:codeql:py/path-injection,unresolved_target_findings,1.5769230769230769,Persistent target findings on codeql:py/path-injection appeared in 2/13 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-22`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-89
sast_test,codeql:py/path-injection,Off-target findings introduced via codeql:py/path-injection,Storage & Filesystem,CWE-287,0.23076923076923078,3,0.21951219512195122,9,unresolved_off_target_findings::sast_test:codeql:py/path-injection,unresolved_off_target_findings,1.0512820512820513,Off-target findings introduced via codeql:py/path-injection appeared in 3/13 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-287`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-89
