anchor_type,anchor_value,code_failure_pattern_label,dominant_attack_surface,dominant_target_cwe,group_failure_share,group_support,overall_failure_share,overall_support,pattern_id,primary_reason,specificity_lift,summary,target_cwe
sast_test,bandit:B608,Off-target findings introduced via bandit:B608,Data Exchange & External Services,CWE-502,0.1,1,0.05128205128205128,2,unresolved_off_target_findings::sast_test:bandit:B608,unresolved_off_target_findings,1.9500000000000002,Off-target findings introduced via bandit:B608 appeared in 1/10 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-502`. Most recurrent unresolved SAST test: `bandit:B608`. Most recurrent unresolved final CWE: `CWE-89`.,CWE-502
sast_test,codeql:py/http-response-splitting,Off-target findings introduced via codeql:py/http-response-splitting,Storage & Filesystem,CWE-502,0.1,1,0.05128205128205128,2,unresolved_off_target_findings::sast_test:codeql:py/http-response-splitting,unresolved_off_target_findings,1.9500000000000002,Off-target findings introduced via codeql:py/http-response-splitting appeared in 1/10 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-502`. Most recurrent unresolved SAST test: `codeql:py/http-response-splitting`. Most recurrent unresolved final CWE: `CWE-113`.,CWE-502
sast_test,bandit:B602,Persistent target findings on bandit:B602,User Inputs & Data,CWE-20,0.1,1,0.05128205128205128,2,unresolved_target_findings::sast_test:bandit:B602,unresolved_target_findings,1.9500000000000002,Persistent target findings on bandit:B602 appeared in 1/10 failed runs and was most common on `User Inputs & Data` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B602`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-502
sast_test,codeql:py/http-response-splitting,Off-target findings introduced via codeql:py/http-response-splitting,Storage & Filesystem,CWE-601,0.3333333333333333,2,0.05128205128205128,2,unresolved_off_target_findings::sast_test:codeql:py/http-response-splitting,unresolved_off_target_findings,6.5,Off-target findings introduced via codeql:py/http-response-splitting appeared in 2/6 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-601`. Most recurrent unresolved SAST test: `codeql:py/http-response-splitting`. Most recurrent unresolved final CWE: `CWE-113`.,CWE-601
sast_test,bandit:B108,Off-target findings introduced via bandit:B108,Web Outputs & Rendering,CWE-601,0.16666666666666666,1,0.02564102564102564,1,unresolved_off_target_findings::sast_test:bandit:B108,unresolved_off_target_findings,6.5,Off-target findings introduced via bandit:B108 appeared in 1/6 failed runs and was most common on `Web Outputs & Rendering` while targeting `CWE-601`. Most recurrent unresolved SAST test: `bandit:B108`. Most recurrent unresolved final CWE: `CWE-377`.,CWE-601
sast_test,bandit:B104,Off-target findings introduced via bandit:B104,Execution Environment & Infrastructure,CWE-287,0.16666666666666666,1,0.05128205128205128,2,unresolved_off_target_findings::sast_test:bandit:B104,unresolved_off_target_findings,3.25,Off-target findings introduced via bandit:B104 appeared in 1/6 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-287`. Most recurrent unresolved SAST test: `bandit:B104`. Most recurrent unresolved final CWE: `CWE-605`.,CWE-601
sast_test,codeql:py/reflective-xss,Off-target findings introduced via codeql:py/reflective-xss,Data Exchange & External Services,CWE-502,0.16666666666666666,1,0.05128205128205128,2,unresolved_off_target_findings::sast_test:codeql:py/reflective-xss,unresolved_off_target_findings,3.25,Off-target findings introduced via codeql:py/reflective-xss appeared in 1/6 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-502`. Most recurrent unresolved SAST test: `codeql:py/reflective-xss`. Most recurrent unresolved final CWE: `CWE-79`.,CWE-601
sast_test,codeql:py/path-injection,Persistent target findings on codeql:py/path-injection,Storage & Filesystem,CWE-287,0.16666666666666666,1,0.07692307692307693,3,unresolved_target_findings::sast_test:codeql:py/path-injection,unresolved_target_findings,2.1666666666666665,Persistent target findings on codeql:py/path-injection appeared in 1/6 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-287`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-601
sast_test,bandit:B314,Off-target findings introduced via bandit:B314,Web Outputs & Rendering,CWE-611,0.2,2,0.05128205128205128,2,unresolved_off_target_findings::sast_test:bandit:B314,unresolved_off_target_findings,3.9000000000000004,Off-target findings introduced via bandit:B314 appeared in 2/10 failed runs and was most common on `Web Outputs & Rendering` while targeting `CWE-611`. Most recurrent unresolved SAST test: `bandit:B314`. Most recurrent unresolved final CWE: `CWE-20`.,CWE-611
sast_test,bandit:B108,Off-target findings introduced via bandit:B108,Web Outputs & Rendering,CWE-601,0.1,1,0.02564102564102564,1,unresolved_off_target_findings::sast_test:bandit:B108,unresolved_off_target_findings,3.9000000000000004,Off-target findings introduced via bandit:B108 appeared in 1/10 failed runs and was most common on `Web Outputs & Rendering` while targeting `CWE-601`. Most recurrent unresolved SAST test: `bandit:B108`. Most recurrent unresolved final CWE: `CWE-377`.,CWE-611
sast_test,codeql:py/weak-sensitive-data-hashing,Off-target findings introduced via codeql:py/weak-sensitive-data-hashing,Authentication & Access Control,CWE-611,0.1,1,0.05128205128205128,2,unresolved_off_target_findings::sast_test:codeql:py/weak-sensitive-data-hashing,unresolved_off_target_findings,1.9500000000000002,Off-target findings introduced via codeql:py/weak-sensitive-data-hashing appeared in 1/10 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-611`. Most recurrent unresolved SAST test: `codeql:py/weak-sensitive-data-hashing`. Most recurrent unresolved final CWE: `CWE-327`.,CWE-611
sast_test,bandit:B104,Off-target findings introduced via bandit:B104,Data Exchange & External Services,CWE-22,0.1,1,0.05128205128205128,2,unresolved_off_target_findings::sast_test:bandit:B104,unresolved_off_target_findings,1.9500000000000002,Off-target findings introduced via bandit:B104 appeared in 1/10 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-22`. Most recurrent unresolved SAST test: `bandit:B104`. Most recurrent unresolved final CWE: `CWE-605`.,CWE-611
sast_test,bandit:B608,Off-target findings introduced via bandit:B608,Data Exchange & External Services,CWE-611,0.1,1,0.05128205128205128,2,unresolved_off_target_findings::sast_test:bandit:B608,unresolved_off_target_findings,1.9500000000000002,Off-target findings introduced via bandit:B608 appeared in 1/10 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-611`. Most recurrent unresolved SAST test: `bandit:B608`. Most recurrent unresolved final CWE: `CWE-89`.,CWE-611
sast_test,bandit:B602,Persistent target findings on bandit:B602,Authentication & Access Control,CWE-20,0.3333333333333333,2,0.05128205128205128,2,unresolved_target_findings::sast_test:bandit:B602,unresolved_target_findings,6.5,Persistent target findings on bandit:B602 appeared in 2/6 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B602`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-78
sast_test,codeql:py/weak-sensitive-data-hashing,Off-target findings introduced via codeql:py/weak-sensitive-data-hashing,Authentication & Access Control,CWE-20,0.16666666666666666,1,0.05128205128205128,2,unresolved_off_target_findings::sast_test:codeql:py/weak-sensitive-data-hashing,unresolved_off_target_findings,3.25,Off-target findings introduced via codeql:py/weak-sensitive-data-hashing appeared in 1/6 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/weak-sensitive-data-hashing`. Most recurrent unresolved final CWE: `CWE-327`.,CWE-78
sast_test,codeql:py/path-injection,Off-target findings introduced via codeql:py/path-injection,Storage & Filesystem,CWE-20,0.16666666666666666,1,0.05128205128205128,2,unresolved_off_target_findings::sast_test:codeql:py/path-injection,unresolved_off_target_findings,3.25,Off-target findings introduced via codeql:py/path-injection appeared in 1/6 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-78
sast_test,bandit:B301,Persistent target findings on bandit:B301,User Inputs & Data,CWE-20,0.3333333333333333,2,0.1282051282051282,5,unresolved_target_findings::sast_test:bandit:B301,unresolved_target_findings,2.6,Persistent target findings on bandit:B301 appeared in 2/6 failed runs and was most common on `User Inputs & Data` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B301`. Most recurrent unresolved final CWE: `CWE-502`.,CWE-78
sast_test,bandit:B701,Off-target findings introduced via bandit:B701,Web Outputs & Rendering,CWE-79,0.16666666666666666,1,0.02564102564102564,1,unresolved_off_target_findings::sast_test:bandit:B701,unresolved_off_target_findings,6.5,Off-target findings introduced via bandit:B701 appeared in 1/6 failed runs and was most common on `Web Outputs & Rendering` while targeting `CWE-79`. Most recurrent unresolved SAST test: `bandit:B701`. Most recurrent unresolved final CWE: `CWE-94`.,CWE-79
sast_test,codeql:py/path-injection,Off-target findings introduced via codeql:py/path-injection,Storage & Filesystem,CWE-79,0.16666666666666666,1,0.05128205128205128,2,unresolved_off_target_findings::sast_test:codeql:py/path-injection,unresolved_off_target_findings,3.25,Off-target findings introduced via codeql:py/path-injection appeared in 1/6 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-79`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-79
sast_test,bandit:B104,Off-target findings introduced via bandit:B104,Execution Environment & Infrastructure,CWE-287,0.16666666666666666,1,0.05128205128205128,2,unresolved_off_target_findings::sast_test:bandit:B104,unresolved_off_target_findings,3.25,Off-target findings introduced via bandit:B104 appeared in 1/6 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-287`. Most recurrent unresolved SAST test: `bandit:B104`. Most recurrent unresolved final CWE: `CWE-605`.,CWE-79
sast_test,codeql:py/http-response-splitting,Off-target findings introduced via codeql:py/http-response-splitting,Execution Environment & Infrastructure,CWE-287,0.16666666666666666,1,0.05128205128205128,2,unresolved_off_target_findings::sast_test:codeql:py/http-response-splitting,unresolved_off_target_findings,3.25,Off-target findings introduced via codeql:py/http-response-splitting appeared in 1/6 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-287`. Most recurrent unresolved SAST test: `codeql:py/http-response-splitting`. Most recurrent unresolved final CWE: `CWE-113`.,CWE-79
generic,,Syntax errors in generated code,User Inputs & Data,CWE-79,0.16666666666666666,1,0.1282051282051282,5,syntax_error,syntax_error,1.3,Syntax errors in generated code appeared in 1/6 failed runs and was most common on `User Inputs & Data` while targeting `CWE-79`.,CWE-79
sast_test,bandit:B104,Persistent target findings on bandit:B104,Execution Environment & Infrastructure,CWE-22,0.16666666666666666,1,0.02564102564102564,1,unresolved_target_findings::sast_test:bandit:B104,unresolved_target_findings,6.5,Persistent target findings on bandit:B104 appeared in 1/6 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-22`. Most recurrent unresolved SAST test: `bandit:B104`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-798
sast_test,bandit:B608,Persistent target findings on bandit:B608,Data Exchange & External Services,CWE-798,0.16666666666666666,1,0.02564102564102564,1,unresolved_target_findings::sast_test:bandit:B608,unresolved_target_findings,6.5,Persistent target findings on bandit:B608 appeared in 1/6 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-798`. Most recurrent unresolved SAST test: `bandit:B608`. Most recurrent unresolved final CWE: `CWE-89`.,CWE-798
sast_test,codeql:py/path-injection,Off-target findings introduced via codeql:py/path-injection,Storage & Filesystem,CWE-20,0.16666666666666666,1,0.05128205128205128,2,unresolved_off_target_findings::sast_test:codeql:py/path-injection,unresolved_off_target_findings,3.25,Off-target findings introduced via codeql:py/path-injection appeared in 1/6 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-798
sast_test,bandit:B602,Persistent target findings on bandit:B602,Authentication & Access Control,CWE-20,0.16666666666666666,1,0.05128205128205128,2,unresolved_target_findings::sast_test:bandit:B602,unresolved_target_findings,3.25,Persistent target findings on bandit:B602 appeared in 1/6 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B602`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-798
sast_test,bandit:B201,Persistent target findings on bandit:B201,Data Exchange & External Services,CWE-798,0.16666666666666666,1,0.05128205128205128,2,unresolved_target_findings::sast_test:bandit:B201,unresolved_target_findings,3.25,Persistent target findings on bandit:B201 appeared in 1/6 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-798`. Most recurrent unresolved SAST test: `bandit:B201`. Most recurrent unresolved final CWE: `CWE-89`.,CWE-798
sast_test,bandit:B108,Persistent target findings on bandit:B108,Storage & Filesystem,CWE-89,0.16666666666666666,1,0.02564102564102564,1,unresolved_target_findings::sast_test:bandit:B108,unresolved_target_findings,6.5,Persistent target findings on bandit:B108 appeared in 1/6 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-89`. Most recurrent unresolved SAST test: `bandit:B108`. Most recurrent unresolved final CWE: `CWE-377`.,CWE-89
sast_test,bandit:B104,Persistent target findings on bandit:B104,Execution Environment & Infrastructure,CWE-22,0.16666666666666666,1,0.02564102564102564,1,unresolved_target_findings::sast_test:bandit:B104,unresolved_target_findings,6.5,Persistent target findings on bandit:B104 appeared in 1/6 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-22`. Most recurrent unresolved SAST test: `bandit:B104`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-89
sast_test,bandit:B608,Persistent target findings on bandit:B608,Data Exchange & External Services,CWE-798,0.16666666666666666,1,0.02564102564102564,1,unresolved_target_findings::sast_test:bandit:B608,unresolved_target_findings,6.5,Persistent target findings on bandit:B608 appeared in 1/6 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-798`. Most recurrent unresolved SAST test: `bandit:B608`. Most recurrent unresolved final CWE: `CWE-89`.,CWE-89
sast_test,codeql:py/path-injection,Off-target findings introduced via codeql:py/path-injection,Storage & Filesystem,CWE-79,0.16666666666666666,1,0.05128205128205128,2,unresolved_off_target_findings::sast_test:codeql:py/path-injection,unresolved_off_target_findings,3.25,Off-target findings introduced via codeql:py/path-injection appeared in 1/6 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-79`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-89
sast_test,bandit:B201,Persistent target findings on bandit:B201,Data Exchange & External Services,CWE-798,0.16666666666666666,1,0.05128205128205128,2,unresolved_target_findings::sast_test:bandit:B201,unresolved_target_findings,3.25,Persistent target findings on bandit:B201 appeared in 1/6 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-798`. Most recurrent unresolved SAST test: `bandit:B201`. Most recurrent unresolved final CWE: `CWE-89`.,CWE-89
