anchor_type,anchor_value,code_failure_pattern_label,dominant_attack_surface,dominant_target_cwe,group_failure_share,group_support,overall_failure_share,overall_support,pattern_id,primary_reason,specificity_lift,summary,target_cwe
sast_test,codeql:py/bad-tag-filter,Off-target findings introduced via codeql:py/bad-tag-filter,Data Exchange & External Services,CWE-20,0.07692307692307693,1,0.012195121951219513,1,unresolved_off_target_findings::sast_test:codeql:py/bad-tag-filter,unresolved_off_target_findings,6.3076923076923075,Off-target findings introduced via codeql:py/bad-tag-filter appeared in 1/13 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/bad-tag-filter`. Most recurrent unresolved final CWE: `CWE-116`.,CWE-287
sast_test,bandit:B104,Off-target findings introduced via bandit:B104,Storage & Filesystem,CWE-287,0.07692307692307693,1,0.036585365853658534,3,unresolved_off_target_findings::sast_test:bandit:B104,unresolved_off_target_findings,2.1025641025641026,Off-target findings introduced via bandit:B104 appeared in 1/13 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-287`. Most recurrent unresolved SAST test: `bandit:B104`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-287
sast_test,bandit:B314,Persistent target findings on bandit:B314,Data Exchange & External Services,CWE-20,0.07692307692307693,1,0.036585365853658534,3,unresolved_target_findings::sast_test:bandit:B314,unresolved_target_findings,2.1025641025641026,Persistent target findings on bandit:B314 appeared in 1/13 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B314`. Most recurrent unresolved final CWE: `CWE-20`.,CWE-287
sast_test,codeql:py/path-injection,Off-target findings introduced via codeql:py/path-injection,Storage & Filesystem,CWE-20,0.6153846153846154,8,0.32926829268292684,27,unresolved_off_target_findings::sast_test:codeql:py/path-injection,unresolved_off_target_findings,1.868945868945869,Off-target findings introduced via codeql:py/path-injection appeared in 8/13 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-287
sast_test,codeql:py/stack-trace-exposure,Off-target findings introduced via codeql:py/stack-trace-exposure,Data Exchange & External Services,CWE-287,0.07692307692307693,1,0.06097560975609756,5,unresolved_off_target_findings::sast_test:codeql:py/stack-trace-exposure,unresolved_off_target_findings,1.2615384615384617,Off-target findings introduced via codeql:py/stack-trace-exposure appeared in 1/13 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-287`. Most recurrent unresolved SAST test: `codeql:py/stack-trace-exposure`. Most recurrent unresolved final CWE: `CWE-209`.,CWE-287
sast_test,bandit:B605,Off-target findings introduced via bandit:B605,Execution Environment & Infrastructure,CWE-502,0.1111111111111111,1,0.012195121951219513,1,unresolved_off_target_findings::sast_test:bandit:B605,unresolved_off_target_findings,9.11111111111111,Off-target findings introduced via bandit:B605 appeared in 1/9 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-502`. Most recurrent unresolved SAST test: `bandit:B605`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-502
sast_test,bandit:B314,Persistent target findings on bandit:B314,Data Exchange & External Services,CWE-20,0.1111111111111111,1,0.036585365853658534,3,unresolved_target_findings::sast_test:bandit:B314,unresolved_target_findings,3.037037037037037,Persistent target findings on bandit:B314 appeared in 1/9 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B314`. Most recurrent unresolved final CWE: `CWE-20`.,CWE-502
sast_test,codeql:py/stack-trace-exposure,Off-target findings introduced via codeql:py/stack-trace-exposure,Data Exchange & External Services,CWE-20,0.1111111111111111,1,0.06097560975609756,5,unresolved_off_target_findings::sast_test:codeql:py/stack-trace-exposure,unresolved_off_target_findings,1.8222222222222222,Off-target findings introduced via codeql:py/stack-trace-exposure appeared in 1/9 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/stack-trace-exposure`. Most recurrent unresolved final CWE: `CWE-209`.,CWE-502
sast_test,codeql:py/path-injection,Off-target findings introduced via codeql:py/path-injection,Storage & Filesystem,CWE-20,0.4444444444444444,4,0.32926829268292684,27,unresolved_off_target_findings::sast_test:codeql:py/path-injection,unresolved_off_target_findings,1.3497942386831274,Off-target findings introduced via codeql:py/path-injection appeared in 4/9 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-502
generic,,Syntax errors in generated code,Data Exchange & External Services,CWE-20,0.2222222222222222,2,0.18292682926829268,15,syntax_error,syntax_error,1.2148148148148148,Syntax errors in generated code appeared in 2/9 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`.,CWE-502
sast_test,codeql:py/reflective-xss,Persistent target findings on codeql:py/reflective-xss,Storage & Filesystem,CWE-20,0.07352941176470588,5,0.06097560975609756,5,unresolved_target_findings::sast_test:codeql:py/reflective-xss,unresolved_target_findings,1.2058823529411766,Persistent target findings on codeql:py/reflective-xss appeared in 5/68 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/reflective-xss`. Most recurrent unresolved final CWE: `CWE-79`.,CWE-78
sast_test,bandit:B314,Persistent target findings on bandit:B314,Data Exchange & External Services,CWE-20,0.04411764705882353,3,0.036585365853658534,3,unresolved_target_findings::sast_test:bandit:B314,unresolved_target_findings,1.2058823529411766,Persistent target findings on bandit:B314 appeared in 3/68 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B314`. Most recurrent unresolved final CWE: `CWE-20`.,CWE-78
sast_test,codeql:py/path-injection,Persistent target findings on codeql:py/path-injection,Storage & Filesystem,CWE-20,0.029411764705882353,2,0.024390243902439025,2,unresolved_target_findings::sast_test:codeql:py/path-injection,unresolved_target_findings,1.2058823529411764,Persistent target findings on codeql:py/path-injection appeared in 2/68 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-78
sast_test,codeql:py/weak-sensitive-data-hashing,Off-target findings introduced via codeql:py/weak-sensitive-data-hashing,User Inputs & Data,CWE-20,0.014705882352941176,1,0.012195121951219513,1,unresolved_off_target_findings::sast_test:codeql:py/weak-sensitive-data-hashing,unresolved_off_target_findings,1.2058823529411764,Off-target findings introduced via codeql:py/weak-sensitive-data-hashing appeared in 1/68 failed runs and was most common on `User Inputs & Data` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/weak-sensitive-data-hashing`. Most recurrent unresolved final CWE: `CWE-327`.,CWE-78
sast_test,bandit:B602,Persistent target findings on bandit:B602,Execution Environment & Infrastructure,CWE-20,0.014705882352941176,1,0.012195121951219513,1,unresolved_target_findings::sast_test:bandit:B602,unresolved_target_findings,1.2058823529411764,Persistent target findings on bandit:B602 appeared in 1/68 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B602`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-78
sast_test,codeql:py/reflective-xss,Persistent target findings on codeql:py/reflective-xss,Storage & Filesystem,CWE-20,0.07246376811594203,5,0.06097560975609756,5,unresolved_target_findings::sast_test:codeql:py/reflective-xss,unresolved_target_findings,1.1884057971014494,Persistent target findings on codeql:py/reflective-xss appeared in 5/69 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/reflective-xss`. Most recurrent unresolved final CWE: `CWE-79`.,CWE-79
sast_test,bandit:B314,Persistent target findings on bandit:B314,Data Exchange & External Services,CWE-20,0.043478260869565216,3,0.036585365853658534,3,unresolved_target_findings::sast_test:bandit:B314,unresolved_target_findings,1.1884057971014492,Persistent target findings on bandit:B314 appeared in 3/69 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B314`. Most recurrent unresolved final CWE: `CWE-20`.,CWE-79
sast_test,codeql:py/path-injection,Persistent target findings on codeql:py/path-injection,Storage & Filesystem,CWE-20,0.028985507246376812,2,0.024390243902439025,2,unresolved_target_findings::sast_test:codeql:py/path-injection,unresolved_target_findings,1.1884057971014492,Persistent target findings on codeql:py/path-injection appeared in 2/69 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-79
sast_test,semgrep:prismvul.python.subprocess-shell-true,Off-target findings introduced via semgrep:prismvul.python.subprocess-shell-true,Execution Environment & Infrastructure,CWE-79,0.014492753623188406,1,0.012195121951219513,1,unresolved_off_target_findings::sast_test:semgrep:prismvul.python.subprocess-shell-true,unresolved_off_target_findings,1.1884057971014492,Off-target findings introduced via semgrep:prismvul.python.subprocess-shell-true appeared in 1/69 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-79`. Most recurrent unresolved SAST test: `semgrep:prismvul.python.subprocess-shell-true`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-79
sast_test,codeql:py/weak-sensitive-data-hashing,Off-target findings introduced via codeql:py/weak-sensitive-data-hashing,User Inputs & Data,CWE-20,0.014492753623188406,1,0.012195121951219513,1,unresolved_off_target_findings::sast_test:codeql:py/weak-sensitive-data-hashing,unresolved_off_target_findings,1.1884057971014492,Off-target findings introduced via codeql:py/weak-sensitive-data-hashing appeared in 1/69 failed runs and was most common on `User Inputs & Data` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/weak-sensitive-data-hashing`. Most recurrent unresolved final CWE: `CWE-327`.,CWE-79
sast_test,bandit:B108,Off-target findings introduced via bandit:B108,Authentication & Access Control,CWE-89,0.044444444444444446,2,0.024390243902439025,2,unresolved_off_target_findings::sast_test:bandit:B108,unresolved_off_target_findings,1.8222222222222222,Off-target findings introduced via bandit:B108 appeared in 2/45 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-89`. Most recurrent unresolved SAST test: `bandit:B108`. Most recurrent unresolved final CWE: `CWE-377`.,CWE-89
sast_test,bandit:B602,Persistent target findings on bandit:B602,Execution Environment & Infrastructure,CWE-20,0.022222222222222223,1,0.012195121951219513,1,unresolved_target_findings::sast_test:bandit:B602,unresolved_target_findings,1.8222222222222222,Persistent target findings on bandit:B602 appeared in 1/45 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B602`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-89
sast_test,codeql:py/url-redirection,Off-target findings introduced via codeql:py/url-redirection,Storage & Filesystem,CWE-20,0.022222222222222223,1,0.012195121951219513,1,unresolved_off_target_findings::sast_test:codeql:py/url-redirection,unresolved_off_target_findings,1.8222222222222222,Off-target findings introduced via codeql:py/url-redirection appeared in 1/45 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/url-redirection`. Most recurrent unresolved final CWE: `CWE-601`.,CWE-89
sast_test,bandit:B201,Persistent target findings on bandit:B201,Data Exchange & External Services,CWE-20,0.022222222222222223,1,0.012195121951219513,1,unresolved_target_findings::sast_test:bandit:B201,unresolved_target_findings,1.8222222222222222,Persistent target findings on bandit:B201 appeared in 1/45 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B201`. Most recurrent unresolved final CWE: `CWE-79`.,CWE-89
sast_test,bandit:B413,Off-target findings introduced via bandit:B413,Data Exchange & External Services,CWE-20,0.022222222222222223,1,0.012195121951219513,1,unresolved_off_target_findings::sast_test:bandit:B413,unresolved_off_target_findings,1.8222222222222222,Off-target findings introduced via bandit:B413 appeared in 1/45 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B413`. Most recurrent unresolved final CWE: `CWE-327`.,CWE-89
