ast_ok,attempts_executed,attempts_till_success,char_len,code_hash,combo_size,concepts,condition_axis,confidence_high,confidence_low,confidence_medium,cyclomatic_approx,depth,difficulty,difficulty_raw,distinct_bandit_tests,distinct_cwe_findings,distinct_sast_tests,false_positive_count,false_positive_rate,first_attempt_success,fixed_by_security_fixer,functionality_score,has_target_issue,issue_density,issue_weight_sum,issue_weight_sum_off_target,issue_weight_sum_target,issues_best_attempt,issues_delta_first_to_final,issues_final,issues_first_attempt,issues_per_100_loc,judge_functionality_score,judge_is_secure,judge_security_score,loc_nonempty,loc_total,node_id,node_signature,node_signature_hash,node_value,node_visits,num_calls,num_classes,num_functions,num_imports,off_target_issue_count,phase,record_schema_version,risk,risk_best_attempt,risk_combined,risk_delta_first_to_final,risk_final,risk_first_attempt,risk_judge,risk_sast,risk_sast_raw,run_index,sast_error,security_score,severity_high,severity_low,severity_medium,success,total_issues,total_issues_raw
True,3,3,826,ab27f6a882ec2aa5,1,CWE-89,Execution Environment & Infrastructure,1,0,0,9,1,unknown,Execution Environment & Infrastructure,1,1,1,0,0.0,False,False,1.0,False,0.038461538461538464,7.5,7.5,0.0,1,0,1,1,3.8461538461538463,1.0,False,0.0,26,29,140541873576544,p=1|depth=1|diff=unknown|concepts=CWE-89,93a5253dea22368b,0.1509391304347826,4,12,0,1,3,1,1,5,0.2,0.2,0.2,0.0,0.2,0.2,1.0,0.2,0.2,1,False,0.8,1,0,0,False,1,1
True,1,1,731,d2448165d2b2b59f,1,CWE-89,Execution Environment & Infrastructure,0,0,0,5,1,unknown,Execution Environment & Infrastructure,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,21,26,140541873576544,p=1|depth=1|diff=unknown|concepts=CWE-89,93a5253dea22368b,0.1509391304347826,4,9,0,1,3,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,False,1.0,0,0,0,True,0,0
True,1,1,1761,0d652b78957a4234,1,CWE-89,Data Exchange & External Services,0,0,0,12,1,unknown,Data Exchange & External Services,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,35,43,140541872250448,p=1|depth=1|diff=unknown|concepts=CWE-89,93a5253dea22368b,0.4624886395256917,7,18,0,2,2,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,3,3,2560,a8516056ff719bb4,1,CWE-89,Data Exchange & External Services,0,0,0,11,2,unknown,Data Exchange & External Services,0,0,0,0,,False,True,1.0,False,0.0,0.0,0.0,0.0,0,4,0,4,0.0,1.0,True,1.0,51,57,140541872250400,p=1|depth=2|diff=unknown|concepts=CWE-89,dc6cf01e4ec0197f,0.5138753241106719,6,31,0,4,4,0,1,5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,1016,7cd8287462c7690d,2,CWE-22|CWE-89,Storage & Filesystem,0,0,0,3,3,unknown,Storage & Filesystem,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,25,32,140541872250352,p=1|depth=3|diff=unknown|concepts=CWE-22|CWE-89,755bd9da9b4b9097,0.5709653359683794,5,11,0,2,3,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,2560,4a3c7d5616ec5429,2,CWE-22|CWE-89,Data Exchange & External Services,0,0,0,10,4,unknown,Data Exchange & External Services,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,47,56,140541872254288,p=1|depth=4|diff=unknown|concepts=CWE-22|CWE-89,63495cd67f717523,0.6343233201581027,4,29,0,2,9,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,3,3,691,8cc9c08895521a86,2,CWE-22|CWE-89,Data Exchange & External Services,1,0,0,3,5,unknown,Data Exchange & External Services,1,1,1,0,0.0,False,False,1.0,True,0.06666666666666667,11.25,0.0,11.25,1,1,1,2,6.666666666666667,1.0,False,0.0,15,17,140541872254336,p=1|depth=5|diff=unknown|concepts=CWE-22|CWE-89,b33ebdc6df4124fc,0.7038616600790513,3,6,0,1,3,0,1,5,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.11188811188811193,0.2727272727272727,0.38461538461538464,1.0,0.2727272727272727,0.2727272727272727,1,False,0.7272727272727273,1,0,0,False,1,1
True,1,1,1557,ea4691ccba97daa1,2,CWE-22|CWE-89,Data Exchange & External Services,0,0,0,12,5,unknown,Data Exchange & External Services,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,43,50,140541872254336,p=1|depth=5|diff=unknown|concepts=CWE-22|CWE-89,b33ebdc6df4124fc,0.7038616600790513,3,15,0,3,2,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,False,1.0,0,0,0,True,0,0
True,1,1,703,7c07c599cc4efbea,2,CWE-20|CWE-78,User Inputs & Data,0,0,0,4,2,unknown,User Inputs & Data,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,18,20,140541872245504,p=1|depth=2|diff=unknown|concepts=CWE-20|CWE-78,adb913394c03999b,0.624720652173913,5,8,1,3,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,2,2,2699,8e5beb0337e7bc8c,2,CWE-20|CWE-78,Authentication & Access Control,0,0,0,16,3,unknown,Authentication & Access Control,0,0,0,0,,False,True,1.0,False,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,True,1.0,63,81,140541872245552,p=1|depth=3|diff=unknown|concepts=CWE-20|CWE-78,d01dc74da81b394a,0.6940630434782609,4,32,0,4,4,0,1,5,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,1662,e41e019c26210026,2,CWE-20|CWE-78,Storage & Filesystem,0,0,0,7,4,unknown,Storage & Filesystem,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,33,40,140541872245600,p=1|depth=4|diff=unknown|concepts=CWE-20|CWE-78,98387bb757279525,0.7704782608695653,3,17,0,3,4,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,1581,c7e62fafaae6eb8a,2,CWE-20|CWE-78,Data Exchange & External Services,0,0,0,7,5,unknown,Data Exchange & External Services,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,41,47,140541872245648,p=1|depth=5|diff=unknown|concepts=CWE-20|CWE-78,f0344788c94371c8,0.8478260869565217,2,15,2,5,3,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,2858,83f358a622cad2a1,2,CWE-20|CWE-78,Data Exchange & External Services,0,0,0,12,6,unknown,Data Exchange & External Services,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,63,76,140541872245696,p=1|depth=6|diff=unknown|concepts=CWE-20|CWE-78,80ccf00b908490c3,0.8478260869565217,1,15,3,8,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,2022,940757df868d29b7,1,CWE-79,Execution Environment & Infrastructure,0,0,0,4,1,unknown,Execution Environment & Infrastructure,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,49,59,140541873307088,p=1|depth=1|diff=unknown|concepts=CWE-79,224c8f91b062d3af,0.5512616608695653,7,20,0,3,5,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,1331,65a21def70f956f4,1,CWE-79,User Inputs & Data,0,0,0,7,2,unknown,User Inputs & Data,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,37,42,140541873307136,p=1|depth=2|diff=unknown|concepts=CWE-79,2944a2778f217d66,0.6125119565217392,6,14,0,3,4,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,1573,e49aae4020293906,1,CWE-79,Authentication & Access Control,0,0,0,5,3,unknown,Authentication & Access Control,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,41,47,140541873307184,p=1|depth=3|diff=unknown|concepts=CWE-79,a3b67af444d07166,0.6805617391304348,5,29,1,3,7,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,3,3,1330,421beeaa778cefb6,1,CWE-79,Storage & Filesystem,1,0,0,7,4,unknown,Storage & Filesystem,1,1,1,1,0.5,False,False,1.0,False,0.034482758620689655,7.5,7.5,0.0,1,2,1,3,3.4482758620689653,1.0,False,0.0,29,35,140541873307232,p=1|depth=4|diff=unknown|concepts=CWE-79,206cef521df1db54,0.7560913043478261,4,22,0,3,2,1,1,5,0.2,0.2,0.2,0.22857142857142854,0.2,0.42857142857142855,1.0,0.2,0.29411764705882354,1,False,0.8,1,0,0,False,1,2
True,1,1,1091,22e4e6bb790e9916,1,CWE-79,Storage & Filesystem,0,0,0,9,4,unknown,Storage & Filesystem,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,28,37,140541873307232,p=1|depth=4|diff=unknown|concepts=CWE-79,206cef521df1db54,0.7560913043478261,4,16,0,3,1,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,False,1.0,0,0,0,True,0,0
True,1,1,1688,889caaf37bf16ed0,2,CWE-20|CWE-78,Data Exchange & External Services,0,0,0,11,2,unknown,Data Exchange & External Services,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,40,47,140541871232480,p=1|depth=2|diff=unknown|concepts=CWE-20|CWE-78,adb913394c03999b,0.5072894908695652,8,23,3,7,2,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,3,3,2690,b6bf558604bef187,2,CWE-20|CWE-78,Data Exchange & External Services,1,0,0,12,3,unknown,Data Exchange & External Services,1,1,1,0,0.0,False,False,1.0,False,0.021739130434782608,7.5,7.5,0.0,1,-1,1,0,2.1739130434782608,1.0,False,0.0,46,46,140541871232432,p=1|depth=3|diff=unknown|concepts=CWE-20|CWE-78,d01dc74da81b394a,0.5636548956521739,7,31,0,5,2,1,1,5,0.2,0.2,0.2,0.8,0.2,1.0,1.0,0.2,0.2,1,False,0.8,1,0,0,False,1,1
True,1,1,1735,1d1d834be9b085ad,2,CWE-20|CWE-78,Data Exchange & External Services,0,0,0,8,3,unknown,Data Exchange & External Services,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,42,51,140541871232432,p=1|depth=3|diff=unknown|concepts=CWE-20|CWE-78,d01dc74da81b394a,0.5636548956521739,7,18,0,5,3,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,False,1.0,0,0,0,True,0,0
True,2,2,1596,77f3021b6be360ae,1,CWE-22,Execution Environment & Infrastructure,0,0,0,11,1,unknown,Execution Environment & Infrastructure,0,0,0,0,,False,True,1.0,False,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,True,1.0,33,33,140541874444272,p=1|depth=1|diff=unknown|concepts=CWE-22,55a4948cd20945c9,0.2950362965474894,39,13,0,4,2,0,1,5,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,1803,e83951bdb023780e,2,CWE-22|CWE-502,Web Outputs & Rendering,0,0,0,5,2,unknown,Web Outputs & Rendering,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,37,45,140541874443840,p=1|depth=2|diff=unknown|concepts=CWE-22|CWE-502,4ab635edfe622f61,0.32781810727498817,38,21,0,4,2,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,3,3,965,3a968a703d7e61cb,4,CWE-20|CWE-22|CWE-502|CWE-78,Storage & Filesystem,1,0,0,4,3,unknown,Storage & Filesystem,1,1,1,0,0.0,False,False,1.0,True,0.041666666666666664,11.25,0.0,11.25,1,1,1,2,4.166666666666666,1.0,False,0.0,24,29,140541874443984,p=1|depth=3|diff=unknown|concepts=CWE-20|CWE-22|CWE-502|CWE-78,4bf55c849efc2445,0.36424234141665357,37,12,0,2,3,0,1,5,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.11188811188811193,0.2727272727272727,0.38461538461538464,1.0,0.2727272727272727,0.2727272727272727,1,False,0.7272727272727273,1,0,0,False,1,1
True,2,2,2727,68b131987e58ccc7,4,CWE-20|CWE-22|CWE-502|CWE-78,Storage & Filesystem,0,0,0,19,3,unknown,Storage & Filesystem,0,0,0,0,,False,True,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,84,93,140541874443984,p=1|depth=3|diff=unknown|concepts=CWE-20|CWE-22|CWE-502|CWE-78,4bf55c849efc2445,0.36424234141665357,37,21,0,7,7,0,1,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,2,False,1.0,0,0,0,True,0,0
True,1,1,1694,2cd3c9ecac619ee2,1,CWE-502,Data Exchange & External Services,0,0,0,1,1,unknown,Data Exchange & External Services,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,31,38,140541871230656,p=1|depth=1|diff=unknown|concepts=CWE-502,2aff12222c49a03e,0.5072396643770551,7,10,1,3,3,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,1861,b45937835835b336,1,CWE-502,Data Exchange & External Services,0,0,0,3,2,unknown,Data Exchange & External Services,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,47,53,140541871230608,p=1|depth=2|diff=unknown|concepts=CWE-502,0befa23ae41e2ce6,0.5635986850566314,6,21,1,3,6,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,3,3,3071,cad851000dff88cc,3,CWE-20|CWE-502|CWE-78,Storage & Filesystem,8,0,0,18,3,unknown,Storage & Filesystem,6,5,6,1,0.1111111111111111,False,False,1.0,True,0.10126582278481013,59.25,52.5,6.75,6,-1,8,7,10.126582278481013,1.0,False,0.0,79,87,140541871230560,p=1|depth=3|diff=unknown|concepts=CWE-20|CWE-502|CWE-78,3d058bc36fb0fed1,0.6262113408841797,5,28,0,5,6,7,1,5,0.6638655462184874,0.5959595959595959,0.6638655462184874,-0.030838023282707572,0.6638655462184874,0.6330275229357798,1.0,0.6638655462184874,0.6816976127320955,1,False,0.33613445378151263,7,0,1,False,8,9
