anchor_type,anchor_value,code_failure_pattern_label,dominant_attack_surface,dominant_target_cwe,group_failure_share,group_support,overall_failure_share,overall_support,pattern_id,primary_reason,specificity_lift,summary,target_cwe
sast_test,bandit:B314,Persistent target findings on bandit:B314,Data Exchange & External Services,CWE-20,0.03508771929824561,2,0.025974025974025976,2,unresolved_target_findings::sast_test:bandit:B314,unresolved_target_findings,1.350877192982456,Persistent target findings on bandit:B314 appeared in 2/57 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B314`. Most recurrent unresolved final CWE: `CWE-20`.,CWE-78
sast_test,codeql:py/bad-tag-filter,Off-target findings introduced via codeql:py/bad-tag-filter,Web Outputs & Rendering,CWE-79,0.045454545454545456,2,0.025974025974025976,2,unresolved_off_target_findings::sast_test:codeql:py/bad-tag-filter,unresolved_off_target_findings,1.75,Off-target findings introduced via codeql:py/bad-tag-filter appeared in 2/44 failed runs and was most common on `Web Outputs & Rendering` while targeting `CWE-79`. Most recurrent unresolved SAST test: `codeql:py/bad-tag-filter`. Most recurrent unresolved final CWE: `CWE-116`.,CWE-79
sast_test,bandit:B603,Persistent target findings on bandit:B603,Execution Environment & Infrastructure,CWE-20,0.045454545454545456,2,0.025974025974025976,2,unresolved_target_findings::sast_test:bandit:B603,unresolved_target_findings,1.75,Persistent target findings on bandit:B603 appeared in 2/44 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B603`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-79
sast_test,bandit:B314,Persistent target findings on bandit:B314,Data Exchange & External Services,CWE-20,0.045454545454545456,2,0.025974025974025976,2,unresolved_target_findings::sast_test:bandit:B314,unresolved_target_findings,1.75,Persistent target findings on bandit:B314 appeared in 2/44 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B314`. Most recurrent unresolved final CWE: `CWE-20`.,CWE-79
sast_test,bandit:B405,Persistent target findings on bandit:B405,Data Exchange & External Services,CWE-20,0.022727272727272728,1,0.012987012987012988,1,unresolved_target_findings::sast_test:bandit:B405,unresolved_target_findings,1.75,Persistent target findings on bandit:B405 appeared in 1/44 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B405`. Most recurrent unresolved final CWE: `CWE-20`.,CWE-79
sast_test,codeql:py/url-redirection,Off-target findings introduced via codeql:py/url-redirection,User Inputs & Data,CWE-20,0.022727272727272728,1,0.012987012987012988,1,unresolved_off_target_findings::sast_test:codeql:py/url-redirection,unresolved_off_target_findings,1.75,Off-target findings introduced via codeql:py/url-redirection appeared in 1/44 failed runs and was most common on `User Inputs & Data` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/url-redirection`. Most recurrent unresolved final CWE: `CWE-601`.,CWE-79
sast_test,codeql:py/weak-sensitive-data-hashing,Off-target findings introduced via codeql:py/weak-sensitive-data-hashing,Authentication & Access Control,CWE-20,0.07407407407407407,2,0.025974025974025976,2,unresolved_off_target_findings::sast_test:codeql:py/weak-sensitive-data-hashing,unresolved_off_target_findings,2.8518518518518516,Off-target findings introduced via codeql:py/weak-sensitive-data-hashing appeared in 2/27 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/weak-sensitive-data-hashing`. Most recurrent unresolved final CWE: `CWE-327`.,CWE-89
sast_test,codeql:py/partial-ssrf,Off-target findings introduced via codeql:py/partial-ssrf,Data Exchange & External Services,CWE-89,0.037037037037037035,1,0.012987012987012988,1,unresolved_off_target_findings::sast_test:codeql:py/partial-ssrf,unresolved_off_target_findings,2.8518518518518516,Off-target findings introduced via codeql:py/partial-ssrf appeared in 1/27 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-89`. Most recurrent unresolved SAST test: `codeql:py/partial-ssrf`. Most recurrent unresolved final CWE: `CWE-918`.,CWE-89
sast_test,codeql:py/overly-large-range,Persistent target findings on codeql:py/overly-large-range,User Inputs & Data,CWE-20,0.037037037037037035,1,0.012987012987012988,1,unresolved_target_findings::sast_test:codeql:py/overly-large-range,unresolved_target_findings,2.8518518518518516,Persistent target findings on codeql:py/overly-large-range appeared in 1/27 failed runs and was most common on `User Inputs & Data` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/overly-large-range`. Most recurrent unresolved final CWE: `CWE-20`.,CWE-89
sast_test,codeql:py/clear-text-storage-sensitive-data,Off-target findings introduced via codeql:py/clear-text-storage-sensitive-data,User Inputs & Data,CWE-20,0.037037037037037035,1,0.012987012987012988,1,unresolved_off_target_findings::sast_test:codeql:py/clear-text-storage-sensitive-data,unresolved_off_target_findings,2.8518518518518516,Off-target findings introduced via codeql:py/clear-text-storage-sensitive-data appeared in 1/27 failed runs and was most common on `User Inputs & Data` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/clear-text-storage-sensitive-data`. Most recurrent unresolved final CWE: `CWE-312`.,CWE-89
sast_test,codeql:py/sql-injection,Persistent target findings on codeql:py/sql-injection,Execution Environment & Infrastructure,CWE-20,0.037037037037037035,1,0.012987012987012988,1,unresolved_target_findings::sast_test:codeql:py/sql-injection,unresolved_target_findings,2.8518518518518516,Persistent target findings on codeql:py/sql-injection appeared in 1/27 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/sql-injection`. Most recurrent unresolved final CWE: `CWE-89`.,CWE-89
