attack_surface,attempts_executed,combo_size,concepts,condition_axis,depth,detail,difficulty,final_agent_role,final_cwe_ids,final_test_ids,first_test_ids,fixer_attempts,introduced_test_ids,judge_error,judge_functionality_score,judge_is_secure,judge_overall_risk,judge_security_score,judge_target_cwe_risk,node_id,node_signature_hash,persistent_test_ids,phase,primary_reason,resolved_test_ids,run_index,sast_error,success,syntax_ok_final,target_cwes,total_false_positives,total_issues,total_issues_raw
User Inputs & Data,3,1,CWE-502,User Inputs & Data,0,test_id=codeql:py/polynomial-redos | cwe_id=CWE-1333 | severity=MEDIUM | confidence=HIGH | line=23 | desc=This [regular expression](1) that depends on a [user-provided value](2) may run slow on strings starting with '<' and with many repetitions ...,unknown,security_fixer,CWE-1333,codeql:py/polynomial-redos,codeql:py/flask-debug|codeql:py/polynomial-redos,2,,,0.8,False,1.0,0.0,1.0,129559622744784,fbec3b3e49581fdf,codeql:py/polynomial-redos,1,unresolved_off_target_findings,codeql:py/flask-debug,1,False,False,True,CWE-502,0,1,1
User Inputs & Data,3,1,CWE-287,User Inputs & Data,0,test_id=semgrep:prismvul.python.eval | cwe_id=CWE-94 | severity=HIGH | confidence=HIGH | line=29 | desc=Use of eval on dynamic input can enable code injection.,unknown,security_fixer,CWE-94,semgrep:prismvul.python.eval,codeql:py/flask-debug|semgrep:prismvul.python.eval,2,,,0.8,False,1.0,0.0,1.0,129559621095632,2aea3b7daf823322,semgrep:prismvul.python.eval,1,unresolved_off_target_findings,codeql:py/flask-debug,1,False,False,True,CWE-287,0,2,2
Authentication & Access Control,3,1,CWE-89,Authentication & Access Control,0,test_id=codeql:py/flask-debug | cwe_id=CWE-215 | severity=HIGH | confidence=HIGH | line=46 | desc=A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,unknown,security_fixer,CWE-215,codeql:py/flask-debug,codeql:py/flask-debug|codeql:py/weak-sensitive-data-hashing,2,,,0.4,False,1.0,0.0,1.0,129559621818304,e3c2db0e81df8a06,codeql:py/flask-debug,1,unresolved_off_target_findings,codeql:py/weak-sensitive-data-hashing,1,False,False,True,CWE-89,0,2,2
Authentication & Access Control,3,1,CWE-22,Authentication & Access Control,0,test_id=codeql:py/flask-debug | cwe_id=CWE-215 | severity=HIGH | confidence=HIGH | line=66 | desc=A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,unknown,security_fixer,CWE-215,codeql:py/flask-debug,codeql:py/flask-debug,2,,,0.8,False,1.0,0.0,1.0,129559621444016,683483fe56c3adf6,codeql:py/flask-debug,1,unresolved_off_target_findings,,1,False,False,True,CWE-22,0,1,1
Authentication & Access Control,1,1,CWE-502,Authentication & Access Control,0,,unknown,problem_solver,,,,0,,,0.8,True,0.0,1.0,0.0,129559620100576,fbec3b3e49581fdf,,1,success_first_try,,1,False,True,True,CWE-502,0,0,0
Authentication & Access Control,0,1,CWE-287,Authentication & Access Control,0,,unknown,,,,,0,,,,,,,,129559621818592,2aea3b7daf823322,,1,no_code,,1,False,False,False,CWE-287,,,
Storage & Filesystem,1,1,CWE-79,Storage & Filesystem,0,,unknown,problem_solver,,,,0,,,0.3,True,0.0,1.0,0.0,129559620107296,0199b8714cb2f5fe,,1,success_first_try,,1,False,True,True,CWE-79,0,0,0
Storage & Filesystem,3,1,CWE-89,Storage & Filesystem,0,,unknown,security_fixer,,,codeql:py/path-injection,2,,,0.9,True,0.0,1.0,0.0,129559620105520,e3c2db0e81df8a06,,1,success_after_fixer,codeql:py/path-injection,1,False,True,True,CWE-89,0,0,0
Storage & Filesystem,1,1,CWE-22,Storage & Filesystem,0,,unknown,problem_solver,,,,0,,,0.6,True,0.0,1.0,0.0,129559620107872,683483fe56c3adf6,,1,success_first_try,,1,False,True,True,CWE-22,0,0,0
Storage & Filesystem,3,1,CWE-502,Storage & Filesystem,0,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=30 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22,codeql:py/path-injection,codeql:py/path-injection,2,,,0.6,False,1.0,0.0,1.0,129559620495616,fbec3b3e49581fdf,codeql:py/path-injection,1,unresolved_off_target_findings,,1,False,False,True,CWE-502,0,1,2
Storage & Filesystem,3,1,CWE-287,Storage & Filesystem,0,test_id=bandit:B108 | cwe_id=CWE-377 | severity=MEDIUM | confidence=MEDIUM | line=50 | desc=Probable insecure usage of temp file/directory.,unknown,security_fixer,CWE-377,bandit:B108,bandit:B108,2,,,0.3,False,1.0,0.0,1.0,129559620912288,2aea3b7daf823322,bandit:B108,1,unresolved_off_target_findings,,1,False,False,True,CWE-287,0,1,1
Data Exchange & External Services,1,1,CWE-79,Data Exchange & External Services,0,,unknown,problem_solver,,,,0,,,0.4,True,0.0,1.0,0.0,129559619165920,0199b8714cb2f5fe,,1,success_first_try,,1,False,True,True,CWE-79,0,0,0
Data Exchange & External Services,3,1,CWE-89,Data Exchange & External Services,0,test_id=codeql:py/partial-ssrf | cwe_id=CWE-918 | severity=HIGH | confidence=MEDIUM | line=24 | desc=Part of the URL of this request depends on a [user-provided value](1).,unknown,security_fixer,CWE-918,codeql:py/partial-ssrf,codeql:py/flask-debug|codeql:py/partial-ssrf,2,,,0.8,False,1.0,0.0,1.0,129559619168032,e3c2db0e81df8a06,codeql:py/partial-ssrf,1,unresolved_off_target_findings,codeql:py/flask-debug,1,False,False,True,CWE-89,0,1,1
Data Exchange & External Services,2,1,CWE-22,Data Exchange & External Services,0,,unknown,security_fixer,,,bandit:B314|bandit:B405|bandit:B408,1,,,0.4,True,0.0,1.0,0.0,129559619166208,683483fe56c3adf6,,1,success_after_fixer,bandit:B314|bandit:B405|bandit:B408,1,False,True,True,CWE-22,1,0,1
Data Exchange & External Services,1,1,CWE-502,Data Exchange & External Services,0,,unknown,problem_solver,,,,0,,,0.8,True,0.0,1.0,0.0,129559620922224,fbec3b3e49581fdf,,1,success_first_try,,1,False,True,True,CWE-502,0,0,0
Data Exchange & External Services,1,1,CWE-287,Data Exchange & External Services,0,,unknown,problem_solver,,,,0,,,0.8,True,0.0,1.0,0.0,129559619523728,2aea3b7daf823322,,1,success_first_try,,1,False,True,True,CWE-287,0,0,0
Execution Environment & Infrastructure,3,2,CWE-20|CWE-78,Execution Environment & Infrastructure,1,test_id=bandit:B404 | cwe_id=CWE-78 | severity=LOW | confidence=HIGH | line=2 | desc=Consider possible security implications associated with the subprocess module.,unknown,security_fixer,CWE-78,bandit:B404|bandit:B603,bandit:B404|bandit:B602,2,bandit:B603,,0.5,False,1.0,0.0,1.0,129559624882544,1cda86f2609cda98,bandit:B404,1,unresolved_target_findings,bandit:B602,1,False,False,True,CWE-20|CWE-78,0,2,2
User Inputs & Data,2,2,CWE-20|CWE-78,User Inputs & Data,1,,unknown,security_fixer,,,bandit:B105,1,,,0.8,True,0.0,1.0,0.0,129559622437536,1cda86f2609cda98,,1,success_after_fixer,bandit:B105,1,False,True,True,CWE-20|CWE-78,0,0,0
Authentication & Access Control,3,2,CWE-20|CWE-78,Authentication & Access Control,1,test_id=bandit:B105 | cwe_id=CWE-259 | severity=LOW | confidence=MEDIUM | line=6 | desc=Possible hardcoded password: 'mysecretkey',unknown,security_fixer,CWE-259,bandit:B105,bandit:B105|codeql:py/weak-sensitive-data-hashing,2,,,0.6,False,1.0,0.0,1.0,129559621106048,1cda86f2609cda98,bandit:B105,1,unresolved_off_target_findings,codeql:py/weak-sensitive-data-hashing,1,False,False,True,CWE-20|CWE-78,0,1,1
Data Exchange & External Services,3,2,CWE-20|CWE-78,Data Exchange & External Services,1,test_id=codeql:py/stack-trace-exposure | cwe_id=CWE-209 | severity=HIGH | confidence=HIGH | line=20 | desc=[Stack trace information](1) flows to this location and may be exposed to an external user.,unknown,security_fixer,CWE-209,codeql:py/stack-trace-exposure,codeql:py/stack-trace-exposure,2,,,0.8,False,1.0,0.0,1.0,129559620921936,1cda86f2609cda98,codeql:py/stack-trace-exposure,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-78,0,1,1
Execution Environment & Infrastructure,1,2,CWE-20|CWE-502,Execution Environment & Infrastructure,1,,unknown,problem_solver,,,,0,,,0.8,True,0.0,1.0,0.0,129559624191200,c6b4b03ef12494a5,,1,success_first_try,,1,False,True,True,CWE-20|CWE-502,1,0,1
Execution Environment & Infrastructure,3,3,CWE-20|CWE-502|CWE-78,Execution Environment & Infrastructure,2,"test_id=bandit:B605 | cwe_id=CWE-78 | severity=HIGH | confidence=HIGH | line=11 | desc=Starting a process with a shell, possible injection detected, security issue.",unknown,security_fixer,CWE-78,bandit:B605,bandit:B605,2,,,0.8,False,1.0,0.0,1.0,129559624191152,df7079d31fdbf029,bandit:B605,1,unresolved_target_findings,,1,False,False,True,CWE-20|CWE-502|CWE-78,0,1,3
Execution Environment & Infrastructure,0,4,CWE-20|CWE-502|CWE-78|CWE-89,Execution Environment & Infrastructure,3,,unknown,,,,,0,,,,,,,,129559624191104,1bada7b0d5a5122e,,1,no_code,,1,False,False,False,CWE-20|CWE-502|CWE-78|CWE-89,,,
Execution Environment & Infrastructure,1,4,CWE-20|CWE-502|CWE-78|CWE-89,Execution Environment & Infrastructure,3,,unknown,problem_solver,,,,0,,,0.6,True,0.0,1.0,0.0,129559624191104,1bada7b0d5a5122e,,1,success_first_try,,2,False,True,True,CWE-20|CWE-502|CWE-78|CWE-89,2,0,2
Execution Environment & Infrastructure,3,4,CWE-20|CWE-502|CWE-78|CWE-89,Execution Environment & Infrastructure,3,"test_id=bandit:B605 | cwe_id=CWE-78 | severity=HIGH | confidence=HIGH | line=10 | desc=Starting a process with a shell, possible injection detected, security issue.",unknown,security_fixer,CWE-78,bandit:B605,bandit:B605,2,,Judge returned empty response.,,,,,,129559624191104,1bada7b0d5a5122e,bandit:B605,1,unresolved_target_findings,,3,False,False,True,CWE-20|CWE-502|CWE-78|CWE-89,0,1,1
Execution Environment & Infrastructure,3,4,CWE-20|CWE-502|CWE-78|CWE-89,Execution Environment & Infrastructure,3,"test_id=bandit:B605 | cwe_id=CWE-78 | severity=HIGH | confidence=HIGH | line=16 | desc=Starting a process with a shell, possible injection detected, security issue.",unknown,security_fixer,CWE-78,bandit:B605,bandit:B605,2,,,0.8,False,1.0,0.0,1.0,129559624191104,1bada7b0d5a5122e,bandit:B605,1,unresolved_target_findings,,4,False,False,True,CWE-20|CWE-502|CWE-78|CWE-89,0,1,1
Execution Environment & Infrastructure,3,4,CWE-20|CWE-502|CWE-78|CWE-89,Execution Environment & Infrastructure,3,,unknown,security_fixer,,,,2,,,0.5,True,0.0,1.0,0.0,129559624191104,1bada7b0d5a5122e,,1,success_after_fixer,,5,False,True,True,CWE-20|CWE-502|CWE-78|CWE-89,0,0,0
Web Outputs & Rendering,1,3,CWE-20|CWE-287|CWE-78,Web Outputs & Rendering,1,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,129559624827152,873e9909b856511d,,1,success_first_try,,1,False,True,True,CWE-20|CWE-287|CWE-78,0,0,0
Web Outputs & Rendering,3,4,CWE-20|CWE-287|CWE-78|CWE-79,Web Outputs & Rendering,2,test_id=codeql:py/polynomial-redos | cwe_id=CWE-1333 | severity=MEDIUM | confidence=HIGH | line=27 | desc=This [regular expression](1) that depends on a [user-provided value](2) may run slow on strings starting with '<' and with many repetitions ...,unknown,security_fixer,CWE-1333,codeql:py/polynomial-redos,codeql:py/polynomial-redos,2,,,0.8,False,1.0,0.0,1.0,129559624829168,72d23ee6eb6153dd,codeql:py/polynomial-redos,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-287|CWE-78|CWE-79,0,1,2
Data Exchange & External Services,2,3,CWE-20|CWE-78|CWE-79,Data Exchange & External Services,2,,unknown,security_fixer,,,codeql:py/flask-debug,1,,,0.7,True,0.0,1.0,0.0,129559620922032,d196b0e68b1641ec,,1,success_after_fixer,codeql:py/flask-debug,1,False,True,True,CWE-20|CWE-78|CWE-79,0,0,0
Data Exchange & External Services,0,4,CWE-20|CWE-78|CWE-79|CWE-89,Data Exchange & External Services,3,,unknown,,,,,0,,,,,,,,129559620922080,835e2f1c230ee311,,1,no_code,,1,False,False,False,CWE-20|CWE-78|CWE-79|CWE-89,,,
Data Exchange & External Services,3,2,CWE-20|CWE-502,Data Exchange & External Services,1,test_id=codeql:py/flask-debug | cwe_id=CWE-215 | severity=HIGH | confidence=HIGH | line=43 | desc=A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,unknown,security_fixer,CWE-209|CWE-215|CWE-79,codeql:py/flask-debug|codeql:py/reflective-xss|codeql:py/stack-trace-exposure,codeql:py/flask-debug|codeql:py/reflective-xss|codeql:py/stack-trace-exposure,2,,,0.8,False,1.0,0.0,1.0,129559620922176,c6b4b03ef12494a5,codeql:py/flask-debug|codeql:py/reflective-xss|codeql:py/stack-trace-exposure,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-502,0,4,4
Data Exchange & External Services,2,4,CWE-20|CWE-502|CWE-78|CWE-79,Data Exchange & External Services,2,,unknown,security_fixer,,,bandit:B405,1,,,1.0,True,0.0,1.0,0.0,129559620922128,afd66d120036da5e,,1,success_after_fixer,bandit:B405,1,False,True,True,CWE-20|CWE-502|CWE-78|CWE-79,1,0,1
Data Exchange & External Services,3,4,CWE-20|CWE-502|CWE-78|CWE-79,Data Exchange & External Services,2,test_id=bandit:B405 | cwe_id=CWE-20 | severity=LOW | confidence=HIGH | line=1 | desc=Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equ...,unknown,security_fixer,CWE-20,bandit:B405,bandit:B405,2,,,0.3,False,1.0,0.0,1.0,129559620922128,afd66d120036da5e,bandit:B405,1,unresolved_target_findings,,2,False,False,True,CWE-20|CWE-502|CWE-78|CWE-79,0,1,1
Data Exchange & External Services,1,4,CWE-20|CWE-502|CWE-78|CWE-79,Data Exchange & External Services,2,,unknown,problem_solver,,,,0,,,0.6,True,0.0,1.0,0.0,129559620922128,afd66d120036da5e,,1,success_first_try,,3,False,True,True,CWE-20|CWE-502|CWE-78|CWE-79,0,0,0
Data Exchange & External Services,3,4,CWE-20|CWE-502|CWE-78|CWE-79,Data Exchange & External Services,2,,unknown,security_fixer,,,bandit:B314|bandit:B405,2,,,0.3,True,0.0,1.0,0.0,129559620922128,afd66d120036da5e,,1,success_after_fixer,bandit:B314|bandit:B405,4,False,True,True,CWE-20|CWE-502|CWE-78|CWE-79,1,0,1
Authentication & Access Control,3,2,CWE-20|CWE-89,Authentication & Access Control,1,"test_id=codeql:py/weak-sensitive-data-hashing | cwe_id=CWE-327 | severity=MEDIUM | confidence=HIGH | line=25 | desc=[Sensitive data (password)](1) is used in a hashing algorithm (SHA256) that is insecure for password hashing, since it is not a computationa...",unknown,security_fixer,CWE-327,codeql:py/weak-sensitive-data-hashing,bandit:B324|codeql:py/flask-debug,2,codeql:py/weak-sensitive-data-hashing,,0.7,False,1.0,0.0,1.0,129559621818352,2aa30d9411d8e554,,1,unresolved_off_target_findings,bandit:B324|codeql:py/flask-debug,1,False,False,True,CWE-20|CWE-89,0,1,2
Authentication & Access Control,3,3,CWE-20|CWE-78|CWE-89,Authentication & Access Control,2,test_id=bandit:B105 | cwe_id=CWE-259 | severity=LOW | confidence=MEDIUM | line=12 | desc=Possible hardcoded password: 'randomly-generated-key',unknown,security_fixer,CWE-259,bandit:B105,bandit:B105,2,,,0.8,False,1.0,0.0,1.0,129559621818400,0f0ee693a1273bf4,bandit:B105,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-78|CWE-89,0,1,1
Authentication & Access Control,2,4,CWE-20|CWE-78|CWE-79|CWE-89,Authentication & Access Control,3,,unknown,security_fixer,,,bandit:B105,1,,,0.8,True,0.0,1.0,0.0,129559621818448,835e2f1c230ee311,,1,success_after_fixer,bandit:B105,1,False,True,True,CWE-20|CWE-78|CWE-79|CWE-89,0,0,0
User Inputs & Data,3,2,CWE-20|CWE-79,User Inputs & Data,1,,unknown,security_fixer,,,codeql:py/flask-debug|codeql:py/weak-sensitive-data-hashing,2,,,0.9,True,0.0,1.0,0.0,129559622444784,cc0552b96810df99,,1,success_after_fixer,codeql:py/flask-debug|codeql:py/weak-sensitive-data-hashing,1,False,True,True,CWE-20|CWE-79,0,0,0
User Inputs & Data,3,3,CWE-20|CWE-78|CWE-79,User Inputs & Data,2,test_id=codeql:py/url-redirection | cwe_id=CWE-601 | severity=HIGH | confidence=HIGH | line=57 | desc=Untrusted URL redirection depends on a [user-provided value](1).,unknown,security_fixer,CWE-601,codeql:py/url-redirection,codeql:py/url-redirection,2,,,0.8,False,1.0,0.0,1.0,129559622444832,d196b0e68b1641ec,codeql:py/url-redirection,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-78|CWE-79,1,1,2
User Inputs & Data,3,4,CWE-20|CWE-78|CWE-79|CWE-89,User Inputs & Data,3,"test_id=codeql:py/weak-sensitive-data-hashing | cwe_id=CWE-327 | severity=MEDIUM | confidence=HIGH | line=32 | desc=[Sensitive data (password)](1) is used in a hashing algorithm (SHA256) that is insecure for password hashing, since it is not a computationa...",unknown,security_fixer,CWE-327,codeql:py/weak-sensitive-data-hashing,codeql:py/weak-sensitive-data-hashing,2,,,0.6,False,1.0,0.0,1.0,129559622444880,835e2f1c230ee311,codeql:py/weak-sensitive-data-hashing,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-78|CWE-79|CWE-89,1,1,2
User Inputs & Data,3,4,CWE-20|CWE-78|CWE-79|CWE-89,User Inputs & Data,3,test_id=codeql:py/overly-large-range | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=42 | desc=Suspicious character range that is empty.,unknown,security_fixer,CWE-20,codeql:py/overly-large-range,codeql:py/overly-large-range,2,,,0.8,False,1.0,0.0,1.0,129559622444880,835e2f1c230ee311,codeql:py/overly-large-range,1,unresolved_target_findings,,2,False,False,True,CWE-20|CWE-78|CWE-79|CWE-89,4,1,5
User Inputs & Data,3,4,CWE-20|CWE-78|CWE-79|CWE-89,User Inputs & Data,3,test_id=codeql:py/clear-text-storage-sensitive-data | cwe_id=CWE-312 | severity=HIGH | confidence=HIGH | line=18 | desc=This expression stores [sensitive data (private)](1) as clear text. This expression stores [sensitive data (private)](2) as clear text. This...,unknown,security_fixer,CWE-312,codeql:py/clear-text-storage-sensitive-data,codeql:py/clear-text-storage-sensitive-data,2,,,0.9,False,1.0,0.0,1.0,129559622444880,835e2f1c230ee311,codeql:py/clear-text-storage-sensitive-data,1,unresolved_off_target_findings,,3,False,False,True,CWE-20|CWE-78|CWE-79|CWE-89,0,1,1
User Inputs & Data,1,4,CWE-20|CWE-78|CWE-79|CWE-89,User Inputs & Data,3,,unknown,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,129559622444880,835e2f1c230ee311,,1,success_first_try,,4,False,True,True,CWE-20|CWE-78|CWE-79|CWE-89,0,0,0
User Inputs & Data,1,4,CWE-20|CWE-78|CWE-79|CWE-89,User Inputs & Data,3,,unknown,problem_solver,,,,0,,,0.6,True,0.0,1.0,0.0,129559622444880,835e2f1c230ee311,,1,success_first_try,,5,False,True,True,CWE-20|CWE-78|CWE-79|CWE-89,0,0,0
Storage & Filesystem,3,3,CWE-20|CWE-78|CWE-89,Storage & Filesystem,1,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=28 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22,codeql:py/path-injection,codeql:py/path-injection,2,,,0.8,False,1.0,0.0,1.0,129559620105472,d3bec02f8c04fdb5,codeql:py/path-injection,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-78|CWE-89,0,3,3
Storage & Filesystem,1,4,CWE-20|CWE-78|CWE-79|CWE-89,Storage & Filesystem,2,,unknown,problem_solver,,,,0,,,0.6,True,0.0,1.0,0.0,129559620107152,f2337a8df3a4b6b7,,1,success_first_try,,1,False,True,True,CWE-20|CWE-78|CWE-79|CWE-89,0,0,0
User Inputs & Data,3,3,CWE-20|CWE-78|CWE-79,User Inputs & Data,2,test_id=bandit:B105 | cwe_id=CWE-259 | severity=LOW | confidence=MEDIUM | line=10 | desc=Possible hardcoded password: 'your-secret-key-here',unknown,security_fixer,CWE-259,bandit:B105,bandit:B105|codeql:py/weak-sensitive-data-hashing,2,,,0.6,False,1.0,0.0,1.0,129559622437632,d196b0e68b1641ec,bandit:B105,1,unresolved_off_target_findings,codeql:py/weak-sensitive-data-hashing,1,False,False,True,CWE-20|CWE-78|CWE-79,1,1,2
User Inputs & Data,3,4,CWE-20|CWE-78|CWE-79|CWE-89,User Inputs & Data,3,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=19 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22,codeql:py/path-injection,codeql:py/path-injection,2,,,0.8,False,1.0,0.0,1.0,129559622437680,835e2f1c230ee311,codeql:py/path-injection,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-78|CWE-79|CWE-89,0,1,1
User Inputs & Data,2,4,CWE-20|CWE-78|CWE-79|CWE-89,User Inputs & Data,3,,unknown,security_fixer,,,codeql:py/flask-debug,1,,,0.8,True,0.0,1.0,0.0,129559622437680,835e2f1c230ee311,,1,success_after_fixer,codeql:py/flask-debug,2,False,True,True,CWE-20|CWE-78|CWE-79|CWE-89,0,0,0
User Inputs & Data,1,4,CWE-20|CWE-78|CWE-79|CWE-89,User Inputs & Data,3,,unknown,problem_solver,,,,0,,,0.8,True,0.0,1.0,0.0,129559622437680,835e2f1c230ee311,,1,success_first_try,,3,False,True,True,CWE-20|CWE-78|CWE-79|CWE-89,0,0,0
Authentication & Access Control,3,3,CWE-20|CWE-78|CWE-79,Authentication & Access Control,2,,unknown,security_fixer,,,bandit:B105|codeql:py/flask-debug|codeql:py/polynomial-redos,2,,,0.5,True,0.0,1.0,0.0,129559621106144,d196b0e68b1641ec,,1,success_after_fixer,bandit:B105|codeql:py/flask-debug|codeql:py/polynomial-redos,1,False,True,True,CWE-20|CWE-78|CWE-79,0,0,0
Authentication & Access Control,2,4,CWE-20|CWE-78|CWE-79|CWE-89,Authentication & Access Control,3,,unknown,security_fixer,,,bandit:B105,1,,,0.9,True,0.0,1.0,0.0,129559621106192,835e2f1c230ee311,,1,success_after_fixer,bandit:B105,1,False,True,True,CWE-20|CWE-78|CWE-79|CWE-89,0,0,0
Authentication & Access Control,3,4,CWE-20|CWE-78|CWE-79|CWE-89,Authentication & Access Control,3,"test_id=codeql:py/weak-sensitive-data-hashing | cwe_id=CWE-327 | severity=MEDIUM | confidence=HIGH | line=16 | desc=[Sensitive data (password)](1) is used in a hashing algorithm (SHA256) that is insecure for password hashing, since it is not a computationa...",unknown,security_fixer,CWE-259|CWE-327,bandit:B105|codeql:py/weak-sensitive-data-hashing,bandit:B105|codeql:py/flask-debug|codeql:py/weak-sensitive-data-hashing,2,,,0.7,False,1.0,0.0,1.0,129559621106192,835e2f1c230ee311,bandit:B105|codeql:py/weak-sensitive-data-hashing,1,unresolved_off_target_findings,codeql:py/flask-debug,2,False,False,True,CWE-20|CWE-78|CWE-79|CWE-89,0,2,2
