attack_surface,attempts_executed,combo_size,concepts,condition_axis,depth,detail,difficulty,final_agent_role,final_cwe_ids,final_test_ids,first_test_ids,fixer_attempts,introduced_test_ids,judge_error,judge_functionality_score,judge_is_secure,judge_overall_risk,judge_security_score,judge_target_cwe_risk,node_id,node_signature_hash,persistent_test_ids,phase,primary_reason,resolved_test_ids,run_index,sast_error,success,syntax_ok_final,target_cwes,total_false_positives,total_issues,total_issues_raw
User Inputs & Data,2,1,CWE-22,User Inputs & Data,0,,unknown,security_fixer,,,codeql:py/flask-debug|codeql:py/stack-trace-exposure,1,,,0.95,True,0.0,1.0,0.0,133985491898288,683483fe56c3adf6,,1,success_after_fixer,codeql:py/flask-debug|codeql:py/stack-trace-exposure,1,False,True,True,CWE-22,0,0,0
User Inputs & Data,3,1,CWE-502,User Inputs & Data,0,"test_id=bandit:B301 | cwe_id=CWE-502 | severity=HIGH | confidence=HIGH | line=15 | desc=Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",unknown,security_fixer,CWE-502,bandit:B301|bandit:B403,bandit:B301|bandit:B403,2,,,0.9,False,1.0,0.0,1.0,133985491894688,fbec3b3e49581fdf,bandit:B301|bandit:B403,1,unresolved_target_findings,,1,False,False,True,CWE-502,0,2,2
User Inputs & Data,2,1,CWE-287,User Inputs & Data,0,,unknown,security_fixer,,,codeql:py/weak-sensitive-data-hashing,1,,,0.7,True,0.0,1.0,0.0,133985491899632,2aea3b7daf823322,,1,success_after_fixer,codeql:py/weak-sensitive-data-hashing,1,False,True,True,CWE-287,0,0,0
Authentication & Access Control,3,1,CWE-79,Authentication & Access Control,0,,unknown,security_fixer,,,,2,,,0.8,True,0.0,1.0,0.0,133985490727808,0199b8714cb2f5fe,,1,success_after_fixer,,1,False,True,True,CWE-79,0,0,0
Authentication & Access Control,3,1,CWE-89,Authentication & Access Control,0,test_id=bandit:B105 | cwe_id=CWE-259 | severity=LOW | confidence=MEDIUM | line=8 | desc=Possible hardcoded password: 'your-256-bit-secret',unknown,security_fixer,CWE-259,bandit:B105,,2,,,0.9,False,1.0,0.0,1.0,133985491124592,e3c2db0e81df8a06,,1,unresolved_off_target_findings,,1,False,False,True,CWE-89,0,1,1
Authentication & Access Control,3,1,CWE-22,Authentication & Access Control,0,,unknown,security_fixer,,,bandit:B105|codeql:py/flask-debug|codeql:py/path-injection,2,,,0.7,False,1.0,0.0,1.0,133985489712576,683483fe56c3adf6,,1,syntax_error,bandit:B105|codeql:py/flask-debug|codeql:py/path-injection,1,False,False,False,CWE-22,,0,
Authentication & Access Control,3,1,CWE-502,Authentication & Access Control,0,"test_id=bandit:B301 | cwe_id=CWE-502 | severity=HIGH | confidence=HIGH | line=56 | desc=Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",unknown,security_fixer,CWE-259|CWE-502|CWE-79,bandit:B105|bandit:B301|codeql:py/reflective-xss,bandit:B105|bandit:B301|codeql:py/flask-debug,2,codeql:py/reflective-xss,,0.6,False,1.0,0.0,1.0,133985489714688,fbec3b3e49581fdf,bandit:B105|bandit:B301,1,unresolved_target_findings,codeql:py/flask-debug,1,False,False,True,CWE-502,0,5,5
Authentication & Access Control,1,1,CWE-287,Authentication & Access Control,0,,unknown,problem_solver,,,,0,,,0.7,True,0.0,1.0,0.0,133985489389568,2aea3b7daf823322,,1,success_first_try,,1,False,True,True,CWE-287,0,0,0
Storage & Filesystem,3,1,CWE-20,Storage & Filesystem,0,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=41 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22,codeql:py/path-injection,codeql:py/flask-debug,2,codeql:py/path-injection,,0.8,False,1.0,0.0,1.0,133985490050880,5a25e7f9fdec2ca1,,1,unresolved_off_target_findings,codeql:py/flask-debug,1,False,False,True,CWE-20,0,1,1
Storage & Filesystem,1,1,CWE-22,Storage & Filesystem,0,,unknown,problem_solver,,,,0,,,0.7,True,0.0,1.0,0.0,133985488243264,683483fe56c3adf6,,1,success_first_try,,1,False,True,True,CWE-22,0,0,0
Storage & Filesystem,3,1,CWE-502,Storage & Filesystem,0,"test_id=bandit:B301 | cwe_id=CWE-502 | severity=HIGH | confidence=HIGH | line=16 | desc=Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",unknown,security_fixer,CWE-209|CWE-22|CWE-502,bandit:B301|bandit:B403|codeql:py/path-injection|codeql:py/stack-trace-exposure,bandit:B301|bandit:B403|codeql:py/path-injection|codeql:py/stack-trace-exposure,2,,,0.9,False,1.0,0.0,1.0,133985488255024,fbec3b3e49581fdf,bandit:B301|bandit:B403|codeql:py/path-injection|codeql:py/stack-trace-exposure,1,unresolved_target_findings,,1,False,False,True,CWE-502,0,5,5
Data Exchange & External Services,3,1,CWE-20,Data Exchange & External Services,0,test_id=codeql:py/reflective-xss | cwe_id=CWE-79 | severity=HIGH | confidence=HIGH | line=30 | desc=Cross-site scripting vulnerability due to a [user-provided value](1).,unknown,security_fixer,CWE-79,codeql:py/reflective-xss,,2,,,0.7,False,1.0,0.0,1.0,133985488625328,5a25e7f9fdec2ca1,,1,unresolved_off_target_findings,,1,False,False,True,CWE-20,0,1,1
Data Exchange & External Services,3,1,CWE-78,Data Exchange & External Services,0,test_id=bandit:B603 | cwe_id=CWE-78 | severity=LOW | confidence=HIGH | line=18 | desc=subprocess call - check for execution of untrusted input.,unknown,security_fixer,CWE-78,bandit:B603,bandit:B602,2,bandit:B603,,0.9,False,1.0,0.0,1.0,133985488975536,6f70554583bc999b,,1,unresolved_target_findings,bandit:B602,1,False,False,True,CWE-78,1,1,2
Data Exchange & External Services,3,1,CWE-79,Data Exchange & External Services,0,,unknown,security_fixer,,,,2,,,0.85,True,0.0,1.0,0.0,133985488631472,0199b8714cb2f5fe,,1,success_after_fixer,,1,False,True,True,CWE-79,0,0,0
Data Exchange & External Services,3,1,CWE-89,Data Exchange & External Services,0,test_id=bandit:B608 | cwe_id=CWE-89 | severity=MEDIUM | confidence=MEDIUM | line=40 | desc=Possible SQL injection vector through string-based query construction.,unknown,security_fixer,CWE-89,bandit:B608,bandit:B608|codeql:py/flask-debug,2,,,0.7,False,1.0,0.0,1.0,133985488625568,e3c2db0e81df8a06,bandit:B608,1,unresolved_target_findings,codeql:py/flask-debug,1,False,False,True,CWE-89,0,1,1
Data Exchange & External Services,3,1,CWE-22,Data Exchange & External Services,0,,unknown,security_fixer,,,codeql:py/flask-debug|codeql:py/log-injection|codeql:py/path-injection|codeql:py/stack-trace-exposure,2,,,0.7,False,1.0,0.0,1.0,133985486688080,683483fe56c3adf6,,1,syntax_error,codeql:py/flask-debug|codeql:py/log-injection|codeql:py/path-injection|codeql:py/stack-trace-exposure,1,False,False,False,CWE-22,,0,
Data Exchange & External Services,3,1,CWE-502,Data Exchange & External Services,0,,unknown,security_fixer,,,,2,,,0.3,True,0.0,1.0,0.0,133985486689376,fbec3b3e49581fdf,,1,success_after_fixer,,1,False,True,True,CWE-502,0,0,0
Data Exchange & External Services,3,1,CWE-287,Data Exchange & External Services,0,,unknown,security_fixer,,,codeql:py/flask-debug|codeql:py/stack-trace-exposure,2,,,0.8,False,1.0,0.0,1.0,133985486698112,2aea3b7daf823322,,1,syntax_error,codeql:py/flask-debug|codeql:py/stack-trace-exposure,1,False,False,False,CWE-287,,0,
Authentication & Access Control,3,2,CWE-79|CWE-89,Authentication & Access Control,1,test_id=codeql:py/http-response-splitting | cwe_id=CWE-113 | severity=HIGH | confidence=HIGH | line=58 | desc=This HTTP header is constructed from a [user-provided value](1).,unknown,security_fixer,CWE-113,codeql:py/http-response-splitting,codeql:py/http-response-splitting,2,,,0.95,False,1.0,0.0,1.0,133985491124544,45d008892cffaca6,codeql:py/http-response-splitting,1,unresolved_off_target_findings,,1,False,False,True,CWE-79|CWE-89,0,2,2
Authentication & Access Control,3,3,CWE-78|CWE-79|CWE-89,Authentication & Access Control,2,,unknown,security_fixer,,,bandit:B105|bandit:B201|bandit:B608,2,,,0.9,True,0.0,1.0,0.0,133985491124496,16a0cdfd44368a42,,1,success_after_fixer,bandit:B105|bandit:B201|bandit:B608,1,False,True,True,CWE-78|CWE-79|CWE-89,0,0,0
Authentication & Access Control,3,4,CWE-502|CWE-78|CWE-79|CWE-89,Authentication & Access Control,3,,unknown,security_fixer,,,bandit:B110|bandit:B605|codeql:py/weak-sensitive-data-hashing,2,,,0.3,True,0.0,1.0,0.0,133985491124448,803e65aecc92bb86,,1,success_after_fixer,bandit:B110|bandit:B605|codeql:py/weak-sensitive-data-hashing,1,False,True,True,CWE-502|CWE-78|CWE-79|CWE-89,1,0,1
Authentication & Access Control,3,5,CWE-20|CWE-502|CWE-78|CWE-79|CWE-89,Authentication & Access Control,4,test_id=codeql:py/reflective-xss | cwe_id=CWE-79 | severity=HIGH | confidence=HIGH | line=54 | desc=Cross-site scripting vulnerability due to a [user-provided value](1).,unknown,security_fixer,CWE-327|CWE-79,codeql:py/reflective-xss|codeql:py/weak-sensitive-data-hashing,codeql:py/flask-debug|codeql:py/reflective-xss|codeql:py/weak-sensitive-data-hashing,2,,,0.6,False,1.0,0.0,1.0,133985491124400,567d239b1de383f1,codeql:py/reflective-xss|codeql:py/weak-sensitive-data-hashing,1,unresolved_target_findings,codeql:py/flask-debug,1,False,False,True,CWE-20|CWE-502|CWE-78|CWE-79|CWE-89,0,3,3
Execution Environment & Infrastructure,1,2,CWE-287|CWE-79,Execution Environment & Infrastructure,1,,unknown,problem_solver,,,,0,,,0.9,True,0.0,1.0,0.0,133985493094320,7884b582aaced00e,,1,success_first_try,,1,False,True,True,CWE-287|CWE-79,0,0,0
Execution Environment & Infrastructure,2,3,CWE-287|CWE-79|CWE-89,Execution Environment & Infrastructure,2,,unknown,security_fixer,,,codeql:py/flask-debug,1,,,0.9,True,0.0,1.0,0.0,133985493094272,0bd9da44966d2392,,1,success_after_fixer,codeql:py/flask-debug,1,False,True,True,CWE-287|CWE-79|CWE-89,1,0,1
Execution Environment & Infrastructure,3,4,CWE-20|CWE-287|CWE-79|CWE-89,Execution Environment & Infrastructure,3,,unknown,security_fixer,,,bandit:B105|bandit:B603|codeql:py/flask-debug|codeql:py/reflective-xss|codeql:py/template-injection,2,,,0.9,False,1.0,0.0,1.0,133985493094224,846efecdfe41375a,,1,syntax_error,bandit:B105|bandit:B603|codeql:py/flask-debug|codeql:py/reflective-xss|codeql:py/template-injection,1,False,False,False,CWE-20|CWE-287|CWE-79|CWE-89,,0,
Web Outputs & Rendering,2,2,CWE-22|CWE-89,Web Outputs & Rendering,1,,unknown,security_fixer,,,codeql:py/flask-debug,1,,,0.8,True,0.0,1.0,0.0,133985494011200,c359619c6f81bc0a,,1,success_after_fixer,codeql:py/flask-debug,1,False,True,True,CWE-22|CWE-89,0,0,0
Web Outputs & Rendering,2,3,CWE-22|CWE-79|CWE-89,Web Outputs & Rendering,2,,unknown,security_fixer,,,codeql:py/flask-debug,1,,,0.8,True,0.0,1.0,0.0,133985493597648,f99fde99adf8090a,,1,success_after_fixer,codeql:py/flask-debug,1,False,True,True,CWE-22|CWE-79|CWE-89,0,0,0
Web Outputs & Rendering,3,4,CWE-22|CWE-78|CWE-79|CWE-89,Web Outputs & Rendering,3,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=12 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-209|CWE-22|CWE-605,bandit:B104|codeql:py/path-injection|codeql:py/stack-trace-exposure,bandit:B104|bandit:B201|bandit:B404|bandit:B603|bandit:B608|codeql:py/path-injection|codeql:py/reflective-xss|codeql:py/stack-trace-exposure|codeql:py/template-injection,2,,,0.3,False,1.0,0.0,1.0,133985494662368,a75de099ce19830a,bandit:B104|codeql:py/path-injection|codeql:py/stack-trace-exposure,1,unresolved_target_findings,bandit:B201|bandit:B404|bandit:B603|bandit:B608|codeql:py/reflective-xss|codeql:py/template-injection,1,False,False,True,CWE-22|CWE-78|CWE-79|CWE-89,0,4,4
Web Outputs & Rendering,3,5,CWE-22|CWE-502|CWE-78|CWE-79|CWE-89,Web Outputs & Rendering,4,"test_id=bandit:B301 | cwe_id=CWE-502 | severity=HIGH | confidence=HIGH | line=48 | desc=Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",unknown,security_fixer,CWE-502|CWE-89,bandit:B301|bandit:B608,bandit:B301|bandit:B608,2,,,0.9,False,1.0,0.0,1.0,133985494012496,b6ddbfa2747246f6,bandit:B301|bandit:B608,1,unresolved_target_findings,,1,False,False,True,CWE-22|CWE-502|CWE-78|CWE-79|CWE-89,0,3,3
Web Outputs & Rendering,2,2,CWE-20|CWE-287,Web Outputs & Rendering,1,,unknown,security_fixer,,,codeql:py/flask-debug,1,,,0.6,True,0.0,1.0,0.0,133985494012640,34254ab6c95b3107,,1,success_after_fixer,codeql:py/flask-debug,1,False,True,True,CWE-20|CWE-287,0,0,0
Web Outputs & Rendering,3,3,CWE-20|CWE-287|CWE-79,Web Outputs & Rendering,2,test_id=codeql:py/polynomial-redos | cwe_id=CWE-1333 | severity=MEDIUM | confidence=HIGH | line=43 | desc=This [regular expression](1) that depends on a [user-provided value](2) may run slow on strings starting with '<' and with many repetitions ...,unknown,security_fixer,CWE-1333,codeql:py/polynomial-redos,bandit:B201|codeql:py/polynomial-redos,2,,,0.9,False,1.0,0.0,1.0,133985494012592,9d02d2a3dc7d6f6c,codeql:py/polynomial-redos,1,unresolved_off_target_findings,bandit:B201,1,False,False,True,CWE-20|CWE-287|CWE-79,0,1,1
Web Outputs & Rendering,2,4,CWE-20|CWE-287|CWE-79|CWE-89,Web Outputs & Rendering,3,,unknown,security_fixer,,,codeql:py/weak-sensitive-data-hashing,1,,,0.6,True,0.0,1.0,0.0,133985494013984,846efecdfe41375a,,1,success_after_fixer,codeql:py/weak-sensitive-data-hashing,1,False,True,True,CWE-20|CWE-287|CWE-79|CWE-89,0,0,0
Web Outputs & Rendering,3,5,CWE-20|CWE-287|CWE-502|CWE-79|CWE-89,Web Outputs & Rendering,4,"test_id=bandit:B301 | cwe_id=CWE-502 | severity=HIGH | confidence=HIGH | line=33 | desc=Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",unknown,security_fixer,CWE-259|CWE-502,bandit:B105|bandit:B301|bandit:B403,bandit:B105|bandit:B201|bandit:B301|bandit:B403|codeql:py/url-redirection,2,,,0.3,False,1.0,0.0,1.0,133985494014032,1ba65a56f3a9969e,bandit:B105|bandit:B301|bandit:B403,1,unresolved_target_findings,bandit:B201|codeql:py/url-redirection,1,False,False,True,CWE-20|CWE-287|CWE-502|CWE-79|CWE-89,0,3,3
Web Outputs & Rendering,3,5,CWE-20|CWE-287|CWE-502|CWE-79|CWE-89,Web Outputs & Rendering,4,"test_id=bandit:B301 | cwe_id=CWE-502 | severity=HIGH | confidence=HIGH | line=14 | desc=Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",unknown,security_fixer,CWE-502,bandit:B301|bandit:B403,bandit:B105|bandit:B201|bandit:B301|bandit:B403|codeql:py/url-redirection,2,,,0.4,False,1.0,0.0,1.0,133985494014032,1ba65a56f3a9969e,bandit:B301|bandit:B403,1,unresolved_target_findings,bandit:B105|bandit:B201|codeql:py/url-redirection,2,False,False,True,CWE-20|CWE-287|CWE-502|CWE-79|CWE-89,0,2,2
Storage & Filesystem,3,2,CWE-22|CWE-79,Storage & Filesystem,1,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=41 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22,codeql:py/path-injection,codeql:py/flask-debug|codeql:py/path-injection,2,,,0.6,False,1.0,0.0,1.0,133985488243216,7070fbbcdec2a3aa,codeql:py/path-injection,1,unresolved_target_findings,codeql:py/flask-debug,1,False,False,True,CWE-22|CWE-79,0,2,5
Storage & Filesystem,3,3,CWE-22|CWE-79|CWE-89,Storage & Filesystem,2,test_id=codeql:py/url-redirection | cwe_id=CWE-601 | severity=HIGH | confidence=HIGH | line=30 | desc=Untrusted URL redirection depends on a [user-provided value](1).,unknown,security_fixer,CWE-601,codeql:py/url-redirection,codeql:py/flask-debug|codeql:py/url-redirection,2,,,0.7,False,1.0,0.0,1.0,133985488243168,f99fde99adf8090a,codeql:py/url-redirection,1,unresolved_off_target_findings,codeql:py/flask-debug,1,False,False,True,CWE-22|CWE-79|CWE-89,0,2,2
Storage & Filesystem,3,4,CWE-22|CWE-287|CWE-79|CWE-89,Storage & Filesystem,3,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=43 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22|CWE-601,codeql:py/path-injection|codeql:py/url-redirection,bandit:B105|codeql:py/flask-debug|codeql:py/path-injection,2,codeql:py/url-redirection,,0.4,False,1.0,0.0,1.0,133985488247008,5d56c0e98979601a,codeql:py/path-injection,1,unresolved_target_findings,bandit:B105|codeql:py/flask-debug,1,False,False,True,CWE-22|CWE-287|CWE-79|CWE-89,0,2,4
Storage & Filesystem,3,5,CWE-20|CWE-22|CWE-287|CWE-79|CWE-89,Storage & Filesystem,4,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=43 | desc=This path depends on a [user-provided value](1).,unknown,security_fixer,CWE-22|CWE-601,codeql:py/path-injection|codeql:py/url-redirection,,2,,,0.6,False,1.0,0.0,1.0,133985488247056,792d924dc27521cc,,1,unresolved_target_findings,,1,False,False,True,CWE-20|CWE-22|CWE-287|CWE-79|CWE-89,0,4,4
Storage & Filesystem,3,2,CWE-502|CWE-78,Storage & Filesystem,1,test_id=bandit:B404 | cwe_id=CWE-78 | severity=LOW | confidence=HIGH | line=5 | desc=Consider possible security implications associated with the subprocess module.,unknown,security_fixer,CWE-22|CWE-78,bandit:B202|bandit:B404|bandit:B603,bandit:B108|bandit:B202|bandit:B404|bandit:B603,2,,,0.6,False,1.0,0.0,1.0,133985488255072,e6889b8a6e1b0027,bandit:B202|bandit:B404|bandit:B603,1,unresolved_target_findings,bandit:B108,1,False,False,True,CWE-502|CWE-78,1,3,4
Storage & Filesystem,3,3,CWE-20|CWE-502|CWE-78,Storage & Filesystem,2,,unknown,security_fixer,,,bandit:B104|bandit:B301|bandit:B403|bandit:B404|bandit:B603|codeql:py/path-injection,2,,,0.7,False,1.0,0.0,1.0,133985488255120,df7079d31fdbf029,,1,syntax_error,bandit:B104|bandit:B301|bandit:B403|bandit:B404|bandit:B603|codeql:py/path-injection,1,False,False,False,CWE-20|CWE-502|CWE-78,,0,
Data Exchange & External Services,2,2,CWE-79|CWE-89,Data Exchange & External Services,1,,unknown,security_fixer,,,bandit:B314,1,,,0.95,True,0.0,1.0,0.0,133985488625520,45d008892cffaca6,,1,success_after_fixer,bandit:B314,1,False,True,True,CWE-79|CWE-89,1,0,1
Data Exchange & External Services,3,3,CWE-20|CWE-79|CWE-89,Data Exchange & External Services,2,,unknown,security_fixer,,,codeql:py/cookie-injection|codeql:py/flask-debug,2,,,0.7,False,1.0,0.0,1.0,133985488625472,83696c6713991f48,,1,syntax_error,codeql:py/cookie-injection|codeql:py/flask-debug,1,False,False,False,CWE-20|CWE-79|CWE-89,,0,
User Inputs & Data,3,2,CWE-287|CWE-502,User Inputs & Data,1,"test_id=bandit:B301 | cwe_id=CWE-502 | severity=HIGH | confidence=HIGH | line=40 | desc=Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",unknown,security_fixer,CWE-22|CWE-502,bandit:B301|bandit:B403|codeql:py/path-injection,bandit:B311|bandit:B403,2,bandit:B301|codeql:py/path-injection,,0.5,False,1.0,0.0,1.0,133985491899584,ca5344613c2b4428,bandit:B403,1,unresolved_target_findings,bandit:B311,1,False,False,True,CWE-287|CWE-502,0,4,4
User Inputs & Data,3,3,CWE-287|CWE-502|CWE-79,User Inputs & Data,2,test_id=codeql:py/cookie-injection | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=44 | desc=Cookie is constructed from a [user-supplied input](1).,unknown,security_fixer,CWE-20,codeql:py/cookie-injection,codeql:py/cookie-injection|codeql:py/flask-debug,2,,,0.8,False,1.0,0.0,1.0,133985491899536,7a97f52216457b3a,codeql:py/cookie-injection,1,unresolved_off_target_findings,codeql:py/flask-debug,1,False,False,True,CWE-287|CWE-502|CWE-79,0,1,1
User Inputs & Data,3,4,CWE-287|CWE-502|CWE-78|CWE-79,User Inputs & Data,3,test_id=bandit:B603 | cwe_id=CWE-78 | severity=HIGH | confidence=HIGH | line=50 | desc=subprocess call - check for execution of untrusted input.,unknown,security_fixer,CWE-209|CWE-502|CWE-78,bandit:B403|bandit:B404|bandit:B603|codeql:py/stack-trace-exposure,bandit:B301|bandit:B403|bandit:B603|codeql:py/flask-debug,2,bandit:B404|codeql:py/stack-trace-exposure,,0.3,False,1.0,0.0,1.0,133985491899488,19f5bd441df2a38f,bandit:B403|bandit:B603,1,unresolved_target_findings,bandit:B301|codeql:py/flask-debug,1,False,False,True,CWE-287|CWE-502|CWE-78|CWE-79,0,4,4
User Inputs & Data,2,5,CWE-20|CWE-287|CWE-502|CWE-78|CWE-79,User Inputs & Data,4,,unknown,security_fixer,,,bandit:B105|bandit:B602|codeql:py/flask-debug|codeql:py/stack-trace-exposure,1,,,0.3,True,0.0,1.0,0.0,133985491899440,3fd1d157cb1cf411,,1,success_after_fixer,bandit:B105|bandit:B602|codeql:py/flask-debug|codeql:py/stack-trace-exposure,1,False,True,True,CWE-20|CWE-287|CWE-502|CWE-78|CWE-79,1,0,1
Data Exchange & External Services,2,2,CWE-20|CWE-287,Data Exchange & External Services,1,,unknown,security_fixer,,,codeql:py/flask-debug,1,,,0.8,True,0.0,1.0,0.0,133985488625376,34254ab6c95b3107,,1,success_after_fixer,codeql:py/flask-debug,1,False,True,True,CWE-20|CWE-287,0,0,0
Data Exchange & External Services,1,3,CWE-20|CWE-287|CWE-79,Data Exchange & External Services,2,,unknown,problem_solver,,,,0,,,0.4,True,0.0,1.0,0.0,133985488625424,9d02d2a3dc7d6f6c,,1,success_first_try,,1,False,True,True,CWE-20|CWE-287|CWE-79,0,0,0
Data Exchange & External Services,3,4,CWE-20|CWE-287|CWE-78|CWE-79,Data Exchange & External Services,3,test_id=bandit:B603 | cwe_id=CWE-78 | severity=LOW | confidence=HIGH | line=36 | desc=subprocess call - check for execution of untrusted input.,unknown,security_fixer,CWE-78,bandit:B603,bandit:B603,2,,,0.9,False,1.0,0.0,1.0,133985488631280,b45e0f7121494512,bandit:B603,1,unresolved_target_findings,,1,False,False,True,CWE-20|CWE-287|CWE-78|CWE-79,1,1,2
Data Exchange & External Services,3,5,CWE-20|CWE-287|CWE-502|CWE-78|CWE-79,Data Exchange & External Services,4,,unknown,security_fixer,,,bandit:B104|bandit:B603|codeql:py/flask-debug|codeql:py/reflective-xss|codeql:py/stack-trace-exposure,2,,,0.3,False,1.0,0.0,1.0,133985488631328,3fd1d157cb1cf411,,1,syntax_error,bandit:B104|bandit:B603|codeql:py/flask-debug|codeql:py/reflective-xss|codeql:py/stack-trace-exposure,1,False,False,False,CWE-20|CWE-287|CWE-502|CWE-78|CWE-79,,0,
