anchor_type,anchor_value,attack_surface,code_failure_pattern_label,dominant_attack_surface,dominant_target_cwe,group_failure_share,group_support,overall_failure_share,overall_support,pattern_id,primary_reason,specificity_lift,summary
sast_test,bandit:B301,Storage & Filesystem,Persistent target findings on bandit:B301,Storage & Filesystem,CWE-502,0.1111111111111111,1,0.13157894736842105,10,unresolved_target_findings::sast_test:bandit:B301,unresolved_target_findings,0.8444444444444444,Persistent target findings on bandit:B301 appeared in 1/9 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-502`. Most recurrent unresolved SAST test: `bandit:B301`. Most recurrent unresolved final CWE: `CWE-209`.
sast_test,codeql:py/http-response-splitting,Authentication & Access Control,Off-target findings introduced via codeql:py/http-response-splitting,Authentication & Access Control,CWE-79,0.07142857142857142,1,0.013157894736842105,1,unresolved_off_target_findings::sast_test:codeql:py/http-response-splitting,unresolved_off_target_findings,5.428571428571429,Off-target findings introduced via codeql:py/http-response-splitting appeared in 1/14 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-79`. Most recurrent unresolved SAST test: `codeql:py/http-response-splitting`. Most recurrent unresolved final CWE: `CWE-113`.
sast_test,codeql:py/reflective-xss,Authentication & Access Control,Persistent target findings on codeql:py/reflective-xss,Authentication & Access Control,CWE-20,0.07142857142857142,1,0.013157894736842105,1,unresolved_target_findings::sast_test:codeql:py/reflective-xss,unresolved_target_findings,5.428571428571429,Persistent target findings on codeql:py/reflective-xss appeared in 1/14 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/reflective-xss`. Most recurrent unresolved final CWE: `CWE-327`.
sast_test,codeql:py/cookie-injection,Authentication & Access Control,Persistent target findings on codeql:py/cookie-injection,Authentication & Access Control,CWE-20,0.07142857142857142,1,0.013157894736842105,1,unresolved_target_findings::sast_test:codeql:py/cookie-injection,unresolved_target_findings,5.428571428571429,Persistent target findings on codeql:py/cookie-injection appeared in 1/14 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/cookie-injection`. Most recurrent unresolved final CWE: `CWE-20`.
sast_test,codeql:py/stack-trace-exposure,Authentication & Access Control,Persistent target findings on codeql:py/stack-trace-exposure,Authentication & Access Control,CWE-20,0.07142857142857142,1,0.013157894736842105,1,unresolved_target_findings::sast_test:codeql:py/stack-trace-exposure,unresolved_target_findings,5.428571428571429,Persistent target findings on codeql:py/stack-trace-exposure appeared in 1/14 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/stack-trace-exposure`. Most recurrent unresolved final CWE: `CWE-209`.
sast_test,bandit:B105,Authentication & Access Control,Off-target findings introduced via bandit:B105,Authentication & Access Control,CWE-89,0.14285714285714285,2,0.039473684210526314,3,unresolved_off_target_findings::sast_test:bandit:B105,unresolved_off_target_findings,3.619047619047619,Off-target findings introduced via bandit:B105 appeared in 2/14 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-89`. Most recurrent unresolved SAST test: `bandit:B105`. Most recurrent unresolved final CWE: `CWE-259`.
sast_test,bandit:B603,Data Exchange & External Services,Persistent target findings on bandit:B603,Data Exchange & External Services,CWE-78,0.16666666666666666,2,0.02631578947368421,2,unresolved_target_findings::sast_test:bandit:B603,unresolved_target_findings,6.333333333333333,Persistent target findings on bandit:B603 appeared in 2/12 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-78`. Most recurrent unresolved SAST test: `bandit:B603`. Most recurrent unresolved final CWE: `CWE-78`.
sast_test,codeql:py/reflective-xss,Data Exchange & External Services,Off-target findings introduced via codeql:py/reflective-xss,Data Exchange & External Services,CWE-20,0.08333333333333333,1,0.013157894736842105,1,unresolved_off_target_findings::sast_test:codeql:py/reflective-xss,unresolved_off_target_findings,6.333333333333333,Off-target findings introduced via codeql:py/reflective-xss appeared in 1/12 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/reflective-xss`. Most recurrent unresolved final CWE: `CWE-79`.
sast_test,bandit:B608,Data Exchange & External Services,Persistent target findings on bandit:B608,Data Exchange & External Services,CWE-89,0.08333333333333333,1,0.013157894736842105,1,unresolved_target_findings::sast_test:bandit:B608,unresolved_target_findings,6.333333333333333,Persistent target findings on bandit:B608 appeared in 1/12 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-89`. Most recurrent unresolved SAST test: `bandit:B608`. Most recurrent unresolved final CWE: `CWE-89`.
sast_test,bandit:B108,Data Exchange & External Services,Persistent target findings on bandit:B108,Data Exchange & External Services,CWE-22,0.08333333333333333,1,0.013157894736842105,1,unresolved_target_findings::sast_test:bandit:B108,unresolved_target_findings,6.333333333333333,Persistent target findings on bandit:B108 appeared in 1/12 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-22`. Most recurrent unresolved SAST test: `bandit:B108`. Most recurrent unresolved final CWE: `CWE-377`.
generic,,Data Exchange & External Services,Syntax errors in generated code,Data Exchange & External Services,CWE-22,0.5833333333333334,7,0.18421052631578946,14,syntax_error,syntax_error,3.166666666666667,Syntax errors in generated code appeared in 7/12 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-22`.
sast_test,bandit:B603,Execution Environment & Infrastructure,Off-target findings introduced via bandit:B603,Execution Environment & Infrastructure,CWE-79,0.1111111111111111,1,0.013157894736842105,1,unresolved_off_target_findings::sast_test:bandit:B603,unresolved_off_target_findings,8.444444444444445,Off-target findings introduced via bandit:B603 appeared in 1/9 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-79`. Most recurrent unresolved SAST test: `bandit:B603`. Most recurrent unresolved final CWE: `CWE-78`.
sast_test,bandit:B104,Execution Environment & Infrastructure,Off-target findings introduced via bandit:B104,Execution Environment & Infrastructure,CWE-287,0.1111111111111111,1,0.013157894736842105,1,unresolved_off_target_findings::sast_test:bandit:B104,unresolved_off_target_findings,8.444444444444445,Off-target findings introduced via bandit:B104 appeared in 1/9 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-287`. Most recurrent unresolved SAST test: `bandit:B104`. Most recurrent unresolved final CWE: `CWE-605`.
sast_test,bandit:B301,Execution Environment & Infrastructure,Persistent target findings on bandit:B301,Execution Environment & Infrastructure,CWE-502,0.5555555555555556,5,0.13157894736842105,10,unresolved_target_findings::sast_test:bandit:B301,unresolved_target_findings,4.222222222222222,Persistent target findings on bandit:B301 appeared in 5/9 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-502`. Most recurrent unresolved SAST test: `bandit:B301`. Most recurrent unresolved final CWE: `CWE-502`.
sast_test,bandit:B104,Execution Environment & Infrastructure,Persistent target findings on bandit:B104,Execution Environment & Infrastructure,CWE-22,0.1111111111111111,1,0.02631578947368421,2,unresolved_target_findings::sast_test:bandit:B104,unresolved_target_findings,4.222222222222222,Persistent target findings on bandit:B104 appeared in 1/9 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-22`. Most recurrent unresolved SAST test: `bandit:B104`. Most recurrent unresolved final CWE: `CWE-209`.
generic,,Execution Environment & Infrastructure,Syntax errors in generated code,Execution Environment & Infrastructure,CWE-20,0.1111111111111111,1,0.18421052631578946,14,syntax_error,syntax_error,0.6031746031746031,Syntax errors in generated code appeared in 1/9 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-20`.
