anchor_type,anchor_value,attack_surface,code_failure_pattern_label,dominant_attack_surface,dominant_target_cwe,group_failure_share,group_support,overall_failure_share,overall_support,pattern_id,primary_reason,specificity_lift,summary
sast_test,bandit:B301,Storage & Filesystem,Persistent target findings on bandit:B301,Storage & Filesystem,CWE-22,0.07407407407407407,2,0.02158273381294964,3,unresolved_target_findings::sast_test:bandit:B301,unresolved_target_findings,3.4320987654320985,Persistent target findings on bandit:B301 appeared in 2/27 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-22`. Most recurrent unresolved SAST test: `bandit:B301`. Most recurrent unresolved final CWE: `CWE-502`.
sast_test,codeql:py/path-injection,Storage & Filesystem,Off-target findings introduced via codeql:py/path-injection,Storage & Filesystem,CWE-20,0.14814814814814814,4,0.050359712230215826,7,unresolved_off_target_findings::sast_test:codeql:py/path-injection,unresolved_off_target_findings,2.941798941798942,Off-target findings introduced via codeql:py/path-injection appeared in 4/27 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.
sast_test,bandit:B403,Storage & Filesystem,Persistent target findings on bandit:B403,Storage & Filesystem,CWE-502,0.07407407407407407,2,0.02877697841726619,4,unresolved_target_findings::sast_test:bandit:B403,unresolved_target_findings,2.574074074074074,Persistent target findings on bandit:B403 appeared in 2/27 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-502`. Most recurrent unresolved SAST test: `bandit:B403`. Most recurrent unresolved final CWE: `CWE-502`.
sast_test,codeql:py/log-injection,Storage & Filesystem,Off-target findings introduced via codeql:py/log-injection,Storage & Filesystem,CWE-502,0.1111111111111111,3,0.07194244604316546,10,unresolved_off_target_findings::sast_test:codeql:py/log-injection,unresolved_off_target_findings,1.5444444444444445,Off-target findings introduced via codeql:py/log-injection appeared in 3/27 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-502`. Most recurrent unresolved SAST test: `codeql:py/log-injection`. Most recurrent unresolved final CWE: `CWE-117`.
sast_test,codeql:py/http-response-splitting,Storage & Filesystem,Off-target findings introduced via codeql:py/http-response-splitting,Storage & Filesystem,CWE-20,0.037037037037037035,1,0.02877697841726619,4,unresolved_off_target_findings::sast_test:codeql:py/http-response-splitting,unresolved_off_target_findings,1.287037037037037,Off-target findings introduced via codeql:py/http-response-splitting appeared in 1/27 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/http-response-splitting`. Most recurrent unresolved final CWE: `CWE-113`.
sast_test,codeql:py/cookie-injection,Authentication & Access Control,Persistent target findings on codeql:py/cookie-injection,Authentication & Access Control,CWE-22,0.1111111111111111,1,0.007194244604316547,1,unresolved_target_findings::sast_test:codeql:py/cookie-injection,unresolved_target_findings,15.444444444444443,Persistent target findings on codeql:py/cookie-injection appeared in 1/9 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-22`. Most recurrent unresolved SAST test: `codeql:py/cookie-injection`. Most recurrent unresolved final CWE: `CWE-20`.
sast_test,codeql:py/cookie-injection,Authentication & Access Control,Off-target findings introduced via codeql:py/cookie-injection,Authentication & Access Control,CWE-22,0.1111111111111111,1,0.02158273381294964,3,unresolved_off_target_findings::sast_test:codeql:py/cookie-injection,unresolved_off_target_findings,5.148148148148148,Off-target findings introduced via codeql:py/cookie-injection appeared in 1/9 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-22`. Most recurrent unresolved SAST test: `codeql:py/cookie-injection`. Most recurrent unresolved final CWE: `CWE-20`.
sast_test,bandit:B603,Authentication & Access Control,Persistent target findings on bandit:B603,Authentication & Access Control,CWE-22,0.3333333333333333,3,0.2014388489208633,28,unresolved_target_findings::sast_test:bandit:B603,unresolved_target_findings,1.6547619047619047,Persistent target findings on bandit:B603 appeared in 3/9 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-22`. Most recurrent unresolved SAST test: `bandit:B603`. Most recurrent unresolved final CWE: `CWE-78`.
sast_test,codeql:py/log-injection,Authentication & Access Control,Off-target findings introduced via codeql:py/log-injection,Authentication & Access Control,CWE-20,0.1111111111111111,1,0.07194244604316546,10,unresolved_off_target_findings::sast_test:codeql:py/log-injection,unresolved_off_target_findings,1.5444444444444445,Off-target findings introduced via codeql:py/log-injection appeared in 1/9 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/log-injection`. Most recurrent unresolved final CWE: `CWE-117`.
sast_test,codeql:py/path-injection,Authentication & Access Control,Persistent target findings on codeql:py/path-injection,Authentication & Access Control,CWE-22,0.3333333333333333,3,0.2949640287769784,41,unresolved_target_findings::sast_test:codeql:py/path-injection,unresolved_target_findings,1.1300813008130082,Persistent target findings on codeql:py/path-injection appeared in 3/9 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-22`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.
sast_test,bandit:B310,Data Exchange & External Services,Off-target findings introduced via bandit:B310,Data Exchange & External Services,CWE-20,0.07407407407407407,2,0.014388489208633094,2,unresolved_off_target_findings::sast_test:bandit:B310,unresolved_off_target_findings,5.148148148148148,Off-target findings introduced via bandit:B310 appeared in 2/27 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B310`. Most recurrent unresolved final CWE: `CWE-22`.
sast_test,bandit:B314,Data Exchange & External Services,Persistent target findings on bandit:B314,Data Exchange & External Services,CWE-20,0.07407407407407407,2,0.014388489208633094,2,unresolved_target_findings::sast_test:bandit:B314,unresolved_target_findings,5.148148148148148,Persistent target findings on bandit:B314 appeared in 2/27 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B314`. Most recurrent unresolved final CWE: `CWE-20`.
sast_test,codeql:py/stack-trace-exposure,Data Exchange & External Services,Off-target findings introduced via codeql:py/stack-trace-exposure,Data Exchange & External Services,CWE-22,0.037037037037037035,1,0.007194244604316547,1,unresolved_off_target_findings::sast_test:codeql:py/stack-trace-exposure,unresolved_off_target_findings,5.148148148148148,Off-target findings introduced via codeql:py/stack-trace-exposure appeared in 1/27 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-22`. Most recurrent unresolved SAST test: `codeql:py/stack-trace-exposure`. Most recurrent unresolved final CWE: `CWE-209`.
sast_test,bandit:B404,Data Exchange & External Services,Persistent target findings on bandit:B404,Data Exchange & External Services,CWE-22,0.037037037037037035,1,0.007194244604316547,1,unresolved_target_findings::sast_test:bandit:B404,unresolved_target_findings,5.148148148148148,Persistent target findings on bandit:B404 appeared in 1/27 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-22`. Most recurrent unresolved SAST test: `bandit:B404`. Most recurrent unresolved final CWE: `CWE-117`.
sast_test,codeql:py/full-ssrf,Data Exchange & External Services,Persistent target findings on codeql:py/full-ssrf,Data Exchange & External Services,CWE-20,0.037037037037037035,1,0.007194244604316547,1,unresolved_target_findings::sast_test:codeql:py/full-ssrf,unresolved_target_findings,5.148148148148148,Persistent target findings on codeql:py/full-ssrf appeared in 1/27 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/full-ssrf`. Most recurrent unresolved final CWE: `CWE-22`.
sast_test,bandit:B603,Execution Environment & Infrastructure,Off-target findings introduced via bandit:B603,Execution Environment & Infrastructure,CWE-20,0.16,4,0.02877697841726619,4,unresolved_off_target_findings::sast_test:bandit:B603,unresolved_off_target_findings,5.56,Off-target findings introduced via bandit:B603 appeared in 4/25 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B603`. Most recurrent unresolved final CWE: `CWE-78`.
sast_test,codeql:py/command-line-injection,Execution Environment & Infrastructure,Off-target findings introduced via codeql:py/command-line-injection,Execution Environment & Infrastructure,CWE-20,0.04,1,0.007194244604316547,1,unresolved_off_target_findings::sast_test:codeql:py/command-line-injection,unresolved_off_target_findings,5.56,Off-target findings introduced via codeql:py/command-line-injection appeared in 1/25 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/command-line-injection`. Most recurrent unresolved final CWE: `CWE-78`.
generic,,Execution Environment & Infrastructure,Syntax errors in generated code,Execution Environment & Infrastructure,CWE-287,0.04,1,0.007194244604316547,1,syntax_error,syntax_error,5.56,Syntax errors in generated code appeared in 1/25 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-287`.
sast_test,bandit:B404,Execution Environment & Infrastructure,Off-target findings introduced via bandit:B404,Execution Environment & Infrastructure,CWE-20,0.04,1,0.007194244604316547,1,unresolved_off_target_findings::sast_test:bandit:B404,unresolved_off_target_findings,5.56,Off-target findings introduced via bandit:B404 appeared in 1/25 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B404`. Most recurrent unresolved final CWE: `CWE-78`.
sast_test,bandit:B104,Execution Environment & Infrastructure,Persistent target findings on bandit:B104,Execution Environment & Infrastructure,CWE-20,0.08,2,0.02158273381294964,3,unresolved_target_findings::sast_test:bandit:B104,unresolved_target_findings,3.7066666666666666,Persistent target findings on bandit:B104 appeared in 2/25 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B104`. Most recurrent unresolved final CWE: `CWE-22`.
